,Total Cases
1313,0.0
1364,0.0
1415,0.0
1466,0.0
1517,0.0
1568,0.0
1619,0.0
1670,0.0
1721,0.0
1772,0.0
1823,0.0
1874,0.0
1925,0.0
1976,0.0
2027,0.0
2078,0.0
2129,0.0
2180,0.0
2231,0.0
2282,2.0
2333,0.0
2384,4.0
2435,6.0
2486,2.0
2537,5.0
2588,3.0
2639,19.0
2690,6.0
2741,18.0
2792,10.0
2843,20.0
2894,37.0
2945,52.0
2996,84.0
3047,102.0
3098,108.0
3149,166.0
3200,207.0
3251,344.0
3302,492.0
3353,530.0
3404,532.0
3455,644.0
3506,688.0
3557,758.0
3608,966.0
3659,1211.0
3710,1404.0
3761,1596.0
3812,1480.0
3863,1477.0
3914,1586.0
3965,1680.0
4016,1989.0
4067,1750.0
4118,1677.0
4169,1178.0
4220,1363.0
4271,1149.0
4322,1145.0
4373,1244.0
4424,1705.0
4475,1627.0
4526,1217.0
4577,948.0
4628,1291.0
4679,1157.0
4730,1374.0
4781,1599.0
4832,1394.0
4883,1118.0
4934,884.0
4985,1214.0
5036,1104.0
5087,1393.0
5138,1209.0
5189,1332.0
5240,960.0
5291,824.0
5342,865.0
5393,885.0
5444,1069.0
5495,1323.0
5546,1078.0
5597,1293.0
5648,544.0
5699,835.0
5750,719.0
5801,938.0
5852,989.0
5903,988.0
5954,623.0
6005,817.0
6056,616.0
6107,742.0
6158,974.0
6209,867.0
6260,730.0
6311,728.0
6362,474.0
6413,452.0
6464,784.0
6515,625.0
6566,692.0
6617,681.0
6668,509.0
6719,356.0
6770,610.0
6821,514.0
6872,531.0
6923,450.0
6974,701.0
7025,503.0
7076,353.0
7127,493.0
7178,408.0
7229,469.0
7280,686.0
7331,463.0
7382,336.0
7433,318.0
7484,362.0
7535,341.0
7586,417.0
7637,525.0
7688,505.0
7739,465.0
7790,456.0
7841,509.0
7892,496.0
7943,579.0
7994,599.0
8045,621.0
8096,495.0
8147,501.0
8198,618.0
8249,636.0
8300,832.0
8351,667.0
8402,632.0
8453,483.0
8504,450.0
8555,995.0
8606,849.0
8657,718.0
8708,1010.0
8759,812.0
8810,578.0
8861,475.0
8912,929.0
8963,995.0
9014,781.0
9065,1031.0
9116,764.0
9167,786.0
9218,710.0
9269,1024.0
9320,633.0
9371,964.0
9422,1213.0
9473,1053.0
9524,798.0
9575,838.0
9626,1112.0
9677,829.0
9728,874.0
9779,969.0
9830,891.0
9881,654.0
9932,565.0
9983,854.0
10034,706.0
10085,807.0
10136,758.0
10187,812.0
10238,760.0
10289,601.0
10340,827.0
10391,849.0
10442,992.0
10493,830.0
10544,847.0
10595,662.0
10646,385.0
10697,734.0
10748,571.0
10799,791.0
10850,692.0
10901,797.0
10952,617.0
11003,426.0
11054,562.0
11105,502.0
11156,618.0
11207,830.0
11258,842.0
11309,676.0
11360,522.0
11411,770.0
11462,813.0
11513,1164.0
11564,891.0
11615,961.0
11666,691.0
11717,541.0
11768,499.0
11819,933.0
11870,590.0
11921,1008.0
11972,919.0
12023,75.0
12074,1184.0
12125,1148.0
12176,777.0
12227,934.0
12278,761.0
12329,972.0
12380,672.0
12431,479.0
12482,831.0
12533,906.0
12584,853.0
12635,806.0
12686,1030.0
12737,914.0
12788,676.0
12839,986.0
12890,1159.0
12941,1156.0
12992,1159.0
13043,0.0
13094,2252.0
13145,672.0
13196,1037.0
13247,1309.0
13298,1376.0
13349,1380.0
13400,1742.0
13451,1166.0
13502,1088.0
13553,1342.0
13604,1276.0
13655,1595.0
13706,1569.0
13757,1857.0
13808,1379.0
13859,993.0
13910,1557.0
13961,1425.0
14012,2062.0
14063,2220.0
14114,2043.0
14165,1662.0
14216,1410.0
14267,2752.0
14318,2228.0
14369,2202.0
14420,2641.0
14471,2510.0
14522,1909.0
14573,2060.0
14624,2875.0
14675,2795.0
14726,2900.0
14777,3384.0
14828,4035.0
14879,2909.0
14930,3402.0
14981,4361.0
15032,4711.0
15083,5488.0
15134,5530.0
15185,5552.0
15236,5197.0
15287,4478.0
15338,5900.0
15389,6339.0
15440,7126.0
15491,6808.0
15542,6778.0
15593,7075.0
15644,4762.0
15695,6669.0
15746,6759.0
15797,8425.0
15848,7360.0
15899,8053.0
15950,5528.0
16001,4283.0
16052,5662.0
16103,8291.0
16154,11400.0
16205,11647.0
16256,12683.0
16307,8557.0
16358,6322.0
16409,10130.0
16460,8687.0
16511,11783.0
16562,13394.0
16613,11084.0
16664,10617.0
16715,7912.0
16766,9673.0
16817,10049.0
16868,9966.0
16919,9320.0
16970,9834.0
17021,7213.0
39,
90,0.0
141,0.0
192,0.0
243,0.0
294,0.0
345,0.0
396,0.0
447,0.0
498,0.0
549,0.0
600,0.0
651,0.0
702,0.0
753,0.0
804,0.0
855,0.0
906,0.0
957,0.0
1008,0.0
1059,0.0
1110,0.0
1161,0.0
1212,0.0
1263,0.0
1314,0.0
1365,0.0
1416,0.0
1467,0.0
1518,0.0
1569,0.0
1620,0.0
1671,0.0
1722,0.0
1773,0.0
1824,0.0
1875,0.0
1926,0.0
1977,0.0
2028,1.0
2079,1.0
2130,0.0
2181,0.0
2232,0.0
2283,0.0
2334,1.0
2385,0.0
2436,0.0
2487,0.0
2538,0.0
2589,0.0
2640,3.0
2691,0.0
2742,0.0
2793,0.0
2844,0.0
2895,0.0
2946,0.0
2997,0.0
3048,0.0
3099,0.0
3150,0.0
3201,0.0
3252,99.0
3303,32.0
3354,28.0
3405,49.0
3456,28.0
3507,65.0
3558,106.0
3609,104.0
3660,42.0
3711,0.0
3762,35.0
3813,130.0
3864,152.0
3915,130.0
3966,136.0
4017,146.0
4068,8.0
4119,380.0
4170,0.0
4221,0.0
4272,819.0
4323,132.0
4374,371.0
4425,347.0
4476,331.0
4527,316.0
4578,237.0
4629,271.0
4680,397.0
4731,353.0
4782,317.0
4833,364.0
4884,399.0
4935,217.0
4986,112.0
5037,520.0
5088,354.0
5139,325.0
5190,289.0
5241,244.0
5292,128.0
5343,0.0
5394,0.0
5445,0.0
5496,0.0
5547,0.0
5598,0.0
5649,1764.0
5700,133.0
5751,373.0
5802,0.0
5853,0.0
5904,0.0
5955,0.0
6006,0.0
6057,0.0
6108,1011.0
6159,218.0
6210,190.0
6261,240.0
6312,99.0
6363,0.0
6414,0.0
6465,309.0
6516,105.0
6567,110.0
6618,0.0
6669,0.0
6720,0.0
6771,0.0
6822,0.0
6873,0.0
6924,0.0
6975,0.0
7026,0.0
7077,1006.0
7128,0.0
7179,0.0
7230,0.0
7281,0.0
7332,0.0
7383,0.0
7434,447.0
7485,0.0
7536,0.0
7587,0.0
7638,0.0
7689,0.0
7740,0.0
7791,421.0
7842,0.0
7893,0.0
7944,0.0
7995,0.0
8046,0.0
8097,0.0
8148,284.0
8199,0.0
8250,0.0
8301,0.0
8352,274.0
8403,0.0
8454,0.0
8505,0.0
8556,0.0
8607,0.0
8658,0.0
8709,0.0
8760,0.0
8811,0.0
8862,0.0
8913,0.0
8964,0.0
9015,0.0
9066,0.0
9117,0.0
9168,0.0
9219,699.0
9270,0.0
9321,411.0
9372,0.0
9423,0.0
9474,0.0
9525,0.0
9576,0.0
9627,0.0
9678,631.0
9729,0.0
9780,0.0
9831,0.0
9882,0.0
9933,0.0
9984,0.0
10035,616.0
10086,0.0
10137,0.0
10188,0.0
10239,0.0
10290,0.0
10341,0.0
10392,676.0
10443,0.0
10494,0.0
10545,0.0
10596,0.0
10647,0.0
10698,0.0
10749,597.0
10800,0.0
10851,0.0
10902,0.0
10953,0.0
11004,0.0
11055,0.0
11106,676.0
11157,0.0
11208,0.0
11259,0.0
11310,0.0
11361,0.0
11412,0.0
11463,541.0
11514,0.0
11565,0.0
11616,0.0
11667,0.0
11718,0.0
11769,0.0
11820,474.0
11871,0.0
11922,0.0
11973,0.0
12024,0.0
12075,0.0
12126,0.0
12177,550.0
12228,0.0
12279,0.0
12330,0.0
12381,0.0
12432,0.0
12483,0.0
12534,655.0
12585,0.0
12636,0.0
12687,0.0
12738,0.0
12789,0.0
12840,0.0
12891,664.0
12942,0.0
12993,0.0
13044,0.0
13095,0.0
13146,0.0
13197,0.0
13248,891.0
13299,0.0
13350,0.0
13401,0.0
13452,0.0
13503,0.0
13554,0.0
13605,1162.0
13656,0.0
13707,0.0
13758,0.0
13809,0.0
13860,0.0
13911,0.0
13962,1448.0
14013,0.0
14064,0.0
14115,0.0
14166,0.0
14217,0.0
14268,0.0
14319,2263.0
14370,0.0
14421,0.0
14472,0.0
14523,0.0
14574,0.0
14625,0.0
14676,2656.0
14727,0.0
14778,0.0
14829,0.0
14880,0.0
14931,0.0
14982,0.0
15033,3423.0
15084,0.0
15135,0.0
15186,0.0
15237,0.0
15288,0.0
15339,0.0
15390,5109.0
15441,0.0
15492,0.0
15543,0.0
15594,0.0
15645,0.0
15696,0.0
15747,6199.0
15798,0.0
15849,0.0
15900,0.0
15951,0.0
16002,0.0
16053,0.0
16104,5861.0
16155,0.0
16206,0.0
16257,0.0
16308,0.0
16359,0.0
16410,0.0
16461,8226.0
16512,0.0
16563,0.0
16614,0.0
16665,0.0
16716,0.0
16767,0.0
16818,7870.0
16869,0.0
16920,0.0
16971,0.0
17022,0.0
40,
91,0.0
142,0.0
193,0.0
244,0.0
295,0.0
346,0.0
397,0.0
448,0.0
499,0.0
550,0.0
601,0.0
652,0.0
703,0.0
754,0.0
805,0.0
856,0.0
907,0.0
958,0.0
1009,0.0
1060,0.0
1111,0.0
1162,0.0
1213,0.0
1264,0.0
1315,0.0
1366,0.0
1417,0.0
1468,0.0
1519,0.0
1570,0.0
1621,0.0
1672,0.0
1723,0.0
1774,0.0
1825,0.0
1876,0.0
1927,0.0
1978,0.0
2029,0.0
2080,0.0
2131,0.0
2182,0.0
2233,0.0
2284,2.0
2335,3.0
2386,2.0
2437,2.0
2488,1.0
2539,2.0
2590,1.0
2641,0.0
2692,6.0
2743,9.0
2794,5.0
2845,14.0
2896,13.0
2947,20.0
2998,44.0
3049,47.0
3100,22.0
3151,104.0
3202,43.0
3253,84.0
3304,29.0
3355,86.0
3406,121.0
3457,108.0
3508,157.0
3559,158.0
3610,210.0
3661,260.0
3712,146.0
3763,214.0
3814,135.0
3865,182.0
3916,185.0
3967,136.0
4018,241.0
4069,272.0
4120,0.0
4171,247.0
4222,127.0
4273,115.0
4324,106.0
4375,256.0
4426,166.0
4477,160.0
4528,128.0
4579,65.0
4630,171.0
4681,153.0
4732,158.0
4783,152.0
4834,175.0
4885,0.0
4936,368.0
4987,123.0
5038,147.0
5089,214.0
5140,159.0
5191,231.0
5242,132.0
5293,131.0
5344,88.0
5395,99.0
5446,204.0
5497,225.0
5548,164.0
5599,121.0
5650,131.0
5701,122.0
5752,124.0
5803,163.0
5854,212.0
5905,257.0
5956,153.0
6007,123.0
6058,116.0
6109,122.0
6160,206.0
6211,258.0
6262,259.0
6313,197.0
6364,85.0
6415,238.0
6466,207.0
6517,166.0
6568,343.0
6619,698.0
6670,30.0
6721,284.0
6772,269.0
6823,235.0
6874,349.0
6925,445.0
6976,473.0
7027,370.0
7078,512.0
7129,424.0
7180,538.0
7231,679.0
7282,733.0
7333,785.0
7384,840.0
7435,581.0
7486,614.0
7537,560.0
7588,977.0
7639,1081.0
7690,1148.0
7741,903.0
7792,994.0
7843,918.0
7894,1270.0
7945,1117.0
7996,1304.0
8047,1588.0
8098,1371.0
8149,1325.0
8200,1751.0
8251,1512.0
8302,1778.0
8353,1826.0
8404,1847.0
8455,1457.0
8506,1529.0
8557,968.0
8608,1556.0
8659,1777.0
8710,1723.0
8761,2268.0
8812,1947.0
8863,1518.0
8914,2217.0
8965,1851.0
9016,1809.0
9067,1977.0
9118,1539.0
9169,2369.0
9220,1448.0
9271,1888.0
9322,1660.0
9373,1554.0
9424,1983.0
9475,1376.0
9526,1178.0
9577,1216.0
9628,1651.0
9679,1697.0
9730,1697.0
9781,1410.0
9832,1553.0
9883,1181.0
9934,1146.0
9985,1201.0
10036,1233.0
10087,1295.0
10138,2607.0
10189,3.0
10240,1687.0
10291,694.0
10342,1007.0
10393,1762.0
10444,0.0
10495,949.0
10546,1041.0
10597,611.0
10648,456.0
10699,721.0
10750,740.0
10801,909.0
10852,1059.0
10903,916.0
10954,687.0
11005,559.0
11056,946.0
11107,601.0
11158,511.0
11209,1353.0
11260,1298.0
11311,1064.0
11362,675.0
11413,853.0
11464,662.0
11515,1193.0
11566,1628.0
11617,963.0
11668,658.0
11719,602.0
11770,334.0
11821,295.0
11872,416.0
11923,2453.0
11974,933.0
12025,1886.0
12076,807.0
12127,799.0
12178,650.0
12229,1324.0
12280,874.0
12331,921.0
12382,469.0
12433,415.0
12484,2664.0
12535,899.0
12586,1021.0
12637,1194.0
12688,1369.0
12739,610.0
12790,549.0
12841,1174.0
12892,326.0
12943,390.0
12994,866.0
13045,1706.0
13096,689.0
13147,579.0
13198,809.0
13249,733.0
13300,1050.0
13351,925.0
13402,945.0
13453,785.0
13504,648.0
13555,829.0
13606,925.0
13657,1296.0
13708,1145.0
13759,961.0
13810,772.0
13861,619.0
13912,877.0
13963,869.0
14014,1135.0
14065,1066.0
14116,792.0
14167,1336.0
14218,824.0
14269,1076.0
14320,903.0
14371,1109.0
14422,1004.0
14473,1020.0
14524,1410.0
14575,894.0
14626,1032.0
14677,920.0
14728,766.0
14779,1238.0
14830,1869.0
14881,940.0
14932,701.0
14983,1342.0
15034,1271.0
15085,1495.0
15136,1610.0
15187,1914.0
15238,1493.0
15289,0.0
15340,0.0
15391,0.0
15442,5653.0
15493,0.0
15544,0.0
15595,0.0
15646,6392.0
15697,3353.0
15748,0.0
15799,0.0
15850,4006.0
15901,1218.0
15952,0.0
16003,1358.0
16054,1425.0
16105,1923.0
16156,2228.0
16207,2950.0
16258,3222.0
16309,2864.0
16360,2553.0
16411,2302.0
16462,2490.0
16513,2242.0
16564,3540.0
16615,3572.0
16666,3408.0
16717,2570.0
16768,2543.0
16819,2800.0
16870,2655.0
16921,4302.0
16972,3461.0
17023,2869.0
41,
92,0.0
143,0.0
194,0.0
245,0.0
296,0.0
347,0.0
398,0.0
449,0.0
500,0.0
551,0.0
602,0.0
653,0.0
704,0.0
755,0.0
806,0.0
857,0.0
908,0.0
959,0.0
1010,0.0
1061,0.0
1112,0.0
1163,0.0
1214,0.0
1265,0.0
1316,0.0
1367,0.0
1418,0.0
1469,0.0
1520,0.0
1571,0.0
1622,0.0
1673,0.0
1724,0.0
1775,0.0
1826,0.0
1877,0.0
1928,0.0
1979,0.0
2030,0.0
2081,0.0
2132,0.0
2183,0.0
2234,0.0
2285,0.0
2336,0.0
2387,0.0
2438,1.0
2489,4.0
2540,2.0
2591,1.0
2642,1.0
2693,0.0
2744,0.0
2795,1.0
2846,1.0
2897,0.0
2948,3.0
2999,0.0
3050,0.0
3101,7.0
3152,6.0
3203,3.0
3254,11.0
3305,5.0
3356,12.0
3407,10.0
3458,22.0
3509,10.0
3560,0.0
3611,29.0
3662,36.0
3713,22.0
3764,25.0
3815,28.0
3866,45.0
3917,34.0
3968,73.0
4019,54.0
4070,87.0
4121,92.0
4172,102.0
4223,138.0
4274,120.0
4325,182.0
4376,143.0
4427,100.0
4478,130.0
4529,94.0
4580,0.0
4631,120.0
4682,103.0
4733,98.0
4784,83.0
4835,108.0
4886,65.0
4937,32.0
4988,68.0
5039,61.0
5090,76.0
5141,75.0
5192,63.0
5243,43.0
5294,37.0
5345,53.0
5396,58.0
5447,127.0
5498,239.0
5549,248.0
5600,124.0
5651,97.0
5702,49.0
5753,68.0
5804,61.0
5855,95.0
5906,71.0
5957,29.0
6008,39.0
6059,58.0
6110,92.0
6161,72.0
6212,106.0
6263,112.0
6314,95.0
6365,23.0
6416,67.0
6467,53.0
6518,81.0
6569,79.0
6620,92.0
6671,34.0
6722,41.0
6773,31.0
6824,94.0
6875,85.0
6926,30.0
6977,93.0
7028,69.0
7079,33.0
7130,52.0
7181,80.0
7232,62.0
7283,77.0
7334,91.0
7385,64.0
7436,30.0
7487,39.0
7538,84.0
7589,51.0
7640,39.0
7691,90.0
7742,73.0
7793,28.0
7844,27.0
7895,67.0
7946,60.0
7997,56.0
8048,88.0
8099,54.0
8150,36.0
8201,51.0
8252,62.0
8303,68.0
8354,84.0
8405,49.0
8456,35.0
8507,42.0
8558,60.0
8609,79.0
8660,93.0
8711,63.0
8762,55.0
8813,42.0
8864,25.0
8915,51.0
8966,80.0
9017,42.0
9068,96.0
9119,72.0
9170,45.0
9221,37.0
9272,75.0
9323,57.0
9374,65.0
9425,55.0
9476,105.0
9527,89.0
9578,49.0
9629,49.0
9680,147.0
9731,41.0
9782,78.0
9833,103.0
9884,86.0
9935,63.0
9986,58.0
10037,88.0
10088,104.0
10139,120.0
10190,99.0
10241,127.0
10292,59.0
10343,52.0
10394,102.0
10445,81.0
10496,128.0
10547,94.0
10598,155.0
10649,87.0
10700,83.0
10751,123.0
10802,125.0
10853,192.0
10904,253.0
10955,141.0
11006,149.0
11057,80.0
11108,65.0
11159,621.0
11210,324.0
11261,426.0
11312,377.0
11363,188.0
11414,239.0
11465,256.0
11516,334.0
11567,255.0
11618,295.0
11669,219.0
11720,187.0
11771,107.0
11822,172.0
11873,264.0
11924,283.0
11975,320.0
12026,200.0
12077,162.0
12128,192.0
12179,300.0
12230,395.0
12281,388.0
12332,369.0
12383,252.0
12434,173.0
12485,321.0
12536,443.0
12587,460.0
12638,459.0
12689,578.0
12740,411.0
12791,198.0
12842,259.0
12893,392.0
12944,746.0
12995,386.0
13046,463.0
13097,430.0
13148,182.0
13199,280.0
13250,0.0
13301,1563.0
13352,776.0
13403,732.0
13454,615.0
13505,363.0
13556,414.0
13607,876.0
13658,797.0
13709,793.0
13760,806.0
13811,657.0
13862,568.0
13913,621.0
13964,585.0
14015,975.0
14066,1185.0
14117,939.0
14168,1059.0
14219,540.0
14270,990.0
14321,1270.0
14372,1000.0
14423,1558.0
14474,1434.0
14525,1329.0
14576,529.0
14627,1002.0
14678,936.0
14729,1360.0
14780,1488.0
14831,1337.0
14882,1428.0
14933,909.0
14984,1024.0
15035,1362.0
15086,2020.0
15137,1611.0
15188,1854.0
15239,1199.0
15290,896.0
15341,1008.0
15392,1387.0
15443,1071.0
15494,1328.0
15545,1144.0
15596,848.0
15647,786.0
15698,1011.0
15749,1283.0
15800,0.0
15851,2137.0
15902,820.0
15953,799.0
16004,566.0
16055,448.0
16106,1291.0
16157,1144.0
16208,1048.0
16259,909.0
16310,686.0
16361,509.0
16412,542.0
16463,982.0
16514,703.0
16565,946.0
16616,734.0
16667,630.0
16718,317.0
16769,345.0
16820,905.0
16871,594.0
16922,575.0
16973,564.0
17024,391.0
42,
93,0.0
144,0.0
195,0.0
246,0.0
297,0.0
348,0.0
399,0.0
450,0.0
501,0.0
552,0.0
603,0.0
654,0.0
705,0.0
756,0.0
807,0.0
858,0.0
909,0.0
960,0.0
1011,0.0
1062,0.0
1113,0.0
1164,0.0
1215,0.0
1266,0.0
1317,0.0
1368,0.0
1419,0.0
1470,0.0
1521,0.0
1572,0.0
1623,0.0
1674,0.0
1725,0.0
1776,0.0
1827,0.0
1878,0.0
1929,0.0
1980,0.0
2031,0.0
2082,0.0
2133,0.0
2184,0.0
2235,1.0
2286,0.0
2337,0.0
2388,2.0
2439,0.0
2490,4.0
2541,1.0
2592,9.0
2643,1.0
2694,14.0
2745,7.0
2796,13.0
2847,21.0
2898,25.0
2949,29.0
3000,60.0
3051,111.0
3102,88.0
3153,78.0
3204,70.0
3255,65.0
3306,128.0
3357,161.0
3408,173.0
3459,209.0
3510,270.0
3561,201.0
3612,255.0
3663,533.0
3714,296.0
3765,213.0
3816,242.0
3867,161.0
3918,346.0
3969,262.0
4020,270.0
4071,272.0
4122,225.0
4173,235.0
4224,246.0
4275,130.0
4326,207.0
4377,167.0
4428,479.0
4479,179.0
4530,243.0
4581,200.0
4632,186.0
4683,417.0
4734,422.0
4785,516.0
4836,388.0
4887,462.0
4938,289.0
4989,181.0
5040,324.0
5091,357.0
5142,1154.0
5193,673.0
5244,476.0
5295,301.0
5346,146.0
5397,315.0
5448,172.0
5499,354.0
5550,329.0
5601,210.0
5652,534.0
5703,380.0
5754,434.0
5805,434.0
5856,261.0
5907,303.0
5958,94.0
6009,519.0
6060,396.0
6111,187.0
6162,441.0
6213,418.0
6264,381.0
6315,325.0
6366,435.0
6417,356.0
6468,391.0
6519,359.0
6570,384.0
6621,446.0
6672,376.0
6723,511.0
6774,710.0
6825,435.0
6876,359.0
6927,472.0
6978,509.0
7029,304.0
7080,509.0
7131,654.0
7182,352.0
7233,478.0
7284,770.0
7335,419.0
7386,795.0
7437,664.0
7488,750.0
7539,363.0
7590,652.0
7641,1093.0
7692,481.0
7743,533.0
7794,453.0
7845,815.0
7896,851.0
7947,796.0
7998,1212.0
8049,790.0
8100,0.0
8151,1841.0
8202,1189.0
8253,1658.0
8304,1519.0
8355,1694.0
8406,1280.0
8457,1157.0
8508,708.0
8559,1482.0
8610,2240.0
8661,1570.0
8712,1714.0
8763,1491.0
8814,953.0
8865,2880.0
8916,1465.0
8967,2232.0
9018,2392.0
9069,2160.0
9120,2403.0
9171,1585.0
9222,1462.0
9273,2150.0
9324,1059.0
9375,2477.0
9426,2021.0
9477,1787.0
9528,2737.0
9579,2486.0
9630,2424.0
9681,1824.0
9732,2115.0
9783,2944.0
9834,2307.0
9885,1306.0
9936,1027.0
9987,1798.0
10038,1682.0
10089,2105.0
10140,2377.0
10191,1737.0
10242,2027.0
10293,1193.0
10344,1026.0
10395,1515.0
10446,1967.0
10497,2001.0
10548,1356.0
10599,1757.0
10650,1109.0
10701,1091.0
10752,1989.0
10803,1446.0
10854,1606.0
10905,1348.0
10956,1673.0
11007,679.0
11058,827.0
11109,1891.0
11160,1782.0
11211,1600.0
11262,1484.0
11313,794.0
11364,1782.0
11415,1351.0
11466,1356.0
11517,2019.0
11568,1026.0
11619,1806.0
11670,1670.0
11721,925.0
11772,626.0
11823,848.0
11874,2861.0
11925,1607.0
11976,1055.0
12027,829.0
12078,2272.0
12129,937.0
12180,1893.0
12231,1049.0
12282,2170.0
12333,986.0
12384,1861.0
12435,818.0
12486,783.0
12537,1631.0
12588,889.0
12639,1856.0
12690,1383.0
12741,1918.0
12792,721.0
12843,904.0
12894,1525.0
12945,1244.0
12996,956.0
13047,1215.0
13098,1514.0
13149,2279.0
13200,1616.0
13251,1977.0
13302,1922.0
13353,1709.0
13404,1708.0
13455,1858.0
13506,2660.0
13557,1190.0
13608,1791.0
13659,2162.0
13710,703.0
13761,2528.0
13812,2405.0
13863,2951.0
13914,1566.0
13965,2272.0
14016,1917.0
14067,4513.0
14118,2468.0
14169,4064.0
14220,2149.0
14271,1822.0
14322,2663.0
14373,2434.0
14424,2507.0
14475,1419.0
14526,640.0
14577,2848.0
14628,1662.0
14679,3428.0
14730,1905.0
14781,1542.0
14832,4546.0
14883,3294.0
14934,5319.0
14985,2306.0
15036,3443.0
15087,3273.0
15138,3504.0
15189,4314.0
15240,5319.0
15291,6989.0
15342,1832.0
15393,4240.0
15444,3033.0
15495,3713.0
15546,3978.0
15597,4201.0
15648,3590.0
15699,842.0
15750,2775.0
15801,3907.0
15852,4275.0
15903,6184.0
15954,2717.0
16005,7578.0
16056,5220.0
16107,3660.0
16158,3687.0
16209,3978.0
16260,4492.0
16311,3040.0
16362,7359.0
16413,5452.0
16464,7604.0
16515,5709.0
16566,6672.0
16617,5975.0
16668,10164.0
16719,9306.0
16770,7668.0
16821,10220.0
16872,8438.0
16923,9570.0
16974,0.0
17025,14726.0
43,
94,0.0
145,0.0
196,0.0
247,0.0
298,0.0
349,0.0
400,0.0
451,0.0
502,0.0
553,0.0
604,0.0
655,0.0
706,0.0
757,0.0
808,0.0
859,0.0
910,0.0
961,0.0
1012,0.0
1063,0.0
1114,0.0
1165,0.0
1216,0.0
1267,0.0
1318,0.0
1369,0.0
1420,0.0
1471,0.0
1522,0.0
1573,0.0
1624,0.0
1675,0.0
1726,0.0
1777,0.0
1828,0.0
1879,0.0
1930,0.0
1981,0.0
2032,0.0
2083,0.0
2134,0.0
2185,0.0
2236,3.0
2287,1.0
2338,4.0
2389,3.0
2440,5.0
2491,5.0
2542,0.0
2593,2.0
2644,14.0
2695,14.0
2746,7.0
2797,1.0
2848,15.0
2899,32.0
2950,89.0
3001,90.0
3052,34.0
3103,46.0
3154,337.0
3205,192.0
3256,317.0
3307,365.0
3358,339.0
3409,310.0
3460,438.0
3511,422.0
3562,519.0
3613,664.0
3664,686.0
3715,750.0
3766,659.0
3817,644.0
3868,576.0
3919,1070.0
3970,1065.0
4021,845.0
4072,1469.0
4123,921.0
4174,778.0
4225,479.0
4276,410.0
4327,1296.0
4378,920.0
4429,922.0
4480,499.0
4531,842.0
4582,356.0
4633,737.0
4684,869.0
4735,880.0
4786,861.0
4837,966.0
4888,849.0
4939,659.0
4990,835.0
5041,862.0
5092,1018.0
5143,1121.0
5194,1282.0
5245,1000.0
5296,785.0
5347,1035.0
5398,1032.0
5449,1138.0
5500,1223.0
5551,1249.0
5602,986.0
5653,1000.0
5704,1173.0
5755,1337.0
5806,1425.0
5857,1336.0
5908,1798.0
5959,776.0
6010,890.0
6061,1194.0
6112,1264.0
6163,1045.0
6214,1327.0
6265,1059.0
6316,840.0
6367,623.0
6418,630.0
6469,1359.0
6520,1852.0
6571,1209.0
6622,1350.0
6673,1950.0
6724,592.0
6775,1639.0
6826,1674.0
6877,1614.0
6928,1690.0
6979,1936.0
7030,1424.0
7081,653.0
7132,1943.0
7183,2448.0
7234,1814.0
7285,2091.0
7336,2338.0
7387,1918.0
7438,1265.0
7489,3815.0
7540,3141.0
7591,3509.0
7642,3471.0
7693,4390.0
7744,3864.0
7795,3278.0
7846,5529.0
7897,5551.0
7948,5973.0
7999,5714.0
8050,5741.0
8101,5365.0
8152,4284.0
8203,6952.0
8254,8086.0
8305,7916.0
8356,7550.0
8407,8264.0
8458,3443.0
8509,5318.0
8560,10020.0
8611,9976.0
8662,9789.0
8713,9579.0
8764,9429.0
8815,7667.0
8866,5144.0
8917,10176.0
8968,10038.0
9019,19451.0
9070,9865.0
9121,11022.0
9172,8629.0
9223,5920.0
9274,10490.0
9325,9483.0
9376,9573.0
9427,8570.0
9478,6447.0
9529,5607.0
9580,4417.0
9631,9849.0
9682,8748.0
9733,9429.0
9784,8357.0
9835,9457.0
9886,0.0
9937,11342.0
9988,9249.0
10039,8957.0
10090,7683.0
10141,7176.0
10192,7033.0
10243,5009.0
10294,4463.0
10345,9893.0
10396,6356.0
10447,6770.0
10498,6882.0
10549,8391.0
10600,6137.0
10651,7934.0
10702,7354.0
10753,6950.0
10804,5502.0
10855,4923.0
10906,6076.0
10957,4068.0
11008,2875.0
11059,6102.0
11110,5261.0
11161,5721.0
11212,4039.0
11263,4596.0
11314,3741.0
11365,2903.0
11416,4603.0
11467,4456.0
11518,3864.0
11569,5417.0
11620,4213.0
11671,3116.0
11722,1858.0
11773,1616.0
11824,4424.0
11875,4001.0
11926,3490.0
11977,4420.0
12028,3502.0
12079,2568.0
12130,5328.0
12181,5979.0
12232,4167.0
12283,4555.0
12334,3879.0
12385,4888.0
12436,6693.0
12487,17931.0
12538,3408.0
12589,4381.0
12640,4711.0
12691,4785.0
12742,4467.0
12793,1736.0
12844,4485.0
12895,5457.0
12946,3517.0
12997,3551.0
13048,7065.0
13099,3264.0
13150,2956.0
13201,4231.0
13252,4284.0
13303,4269.0
13354,4102.0
13405,4212.0
13456,2497.0
13507,2536.0
13558,5262.0
13609,4859.0
13660,4856.0
13711,5904.0
13762,5037.0
13813,5790.0
13864,2556.0
13915,5006.0
13966,5397.0
14017,6274.0
14068,6518.0
14119,6516.0
14170,4269.0
14221,4688.0
14272,7131.0
14323,5787.0
14374,7036.0
