,Unnamed: 0,Unnamed: 0.1,County Name,countyFIPS,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_average,Total Deaths,Incremental Deaths,death moving_average,population,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
1336,1336,1670,Baldwin County,1003,AL,1,2020-01-22,0,,,0,,,223234,,,,,,,,,,,,,,
1337,1337,1671,Baldwin County,1003,AL,1,2020-01-23,0,0.0,,0,0.0,,223234,,,,,,,,,,,,,,
1338,1338,1672,Baldwin County,1003,AL,1,2020-01-24,0,0.0,,0,0.0,,223234,,,,,,,,,,,,,,
1339,1339,1673,Baldwin County,1003,AL,1,2020-01-25,0,0.0,,0,0.0,,223234,,,,,,,,,,,,,,
1340,1340,1674,Baldwin County,1003,AL,1,2020-01-26,0,0.0,,0,0.0,,223234,,,,,,,,,,,,,,
1341,1341,1675,Baldwin County,1003,AL,1,2020-01-27,0,0.0,,0,0.0,,223234,,,,,,,,,,,,,,
1342,1342,1676,Baldwin County,1003,AL,1,2020-01-28,0,0.0,,0,0.0,,223234,,,,,,,,,,,,,,
1343,1343,1677,Baldwin County,1003,AL,1,2020-01-29,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1344,1344,1678,Baldwin County,1003,AL,1,2020-01-30,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1345,1345,1679,Baldwin County,1003,AL,1,2020-01-31,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1346,1346,1680,Baldwin County,1003,AL,1,2020-02-01,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1347,1347,1681,Baldwin County,1003,AL,1,2020-02-02,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1348,1348,1682,Baldwin County,1003,AL,1,2020-02-03,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1349,1349,1683,Baldwin County,1003,AL,1,2020-02-04,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1350,1350,1684,Baldwin County,1003,AL,1,2020-02-05,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1351,1351,1685,Baldwin County,1003,AL,1,2020-02-06,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1352,1352,1686,Baldwin County,1003,AL,1,2020-02-07,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1353,1353,1687,Baldwin County,1003,AL,1,2020-02-08,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1354,1354,1688,Baldwin County,1003,AL,1,2020-02-09,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1355,1355,1689,Baldwin County,1003,AL,1,2020-02-10,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1356,1356,1690,Baldwin County,1003,AL,1,2020-02-11,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1357,1357,1691,Baldwin County,1003,AL,1,2020-02-12,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1358,1358,1692,Baldwin County,1003,AL,1,2020-02-13,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1359,1359,1693,Baldwin County,1003,AL,1,2020-02-14,0,0.0,0.0,0,0.0,0.0,223234,,,,,,,,,,,,,,
1360,1360,1694,Baldwin County,1003,AL,1,2020-02-15,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-15,17.0,12.0,55.0,8.0,6.0,-2.0
1361,1361,1695,Baldwin County,1003,AL,1,2020-02-16,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-16,8.0,8.0,-12.0,7.0,-3.0,2.0
1362,1362,1696,Baldwin County,1003,AL,1,2020-02-17,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-17,9.0,9.0,31.0,7.0,-3.0,1.0
1363,1363,1697,Baldwin County,1003,AL,1,2020-02-18,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-18,7.0,8.0,21.0,0.0,2.0,0.0
1364,1364,1698,Baldwin County,1003,AL,1,2020-02-19,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-19,12.0,9.0,41.0,8.0,3.0,-1.0
1365,1365,1699,Baldwin County,1003,AL,1,2020-02-20,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-20,5.0,5.0,-10.0,4.0,0.0,3.0
1366,1366,1700,Baldwin County,1003,AL,1,2020-02-21,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-21,15.0,13.0,59.0,18.0,1.0,-1.0
1367,1367,1701,Baldwin County,1003,AL,1,2020-02-22,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-22,15.0,17.0,56.0,4.0,4.0,-2.0
1368,1368,1702,Baldwin County,1003,AL,1,2020-02-23,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-23,17.0,20.0,92.0,19.0,4.0,-2.0
1369,1369,1703,Baldwin County,1003,AL,1,2020-02-24,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-24,10.0,9.0,12.0,1.0,-15.0,3.0
1370,1370,1704,Baldwin County,1003,AL,1,2020-02-25,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-25,11.0,10.0,34.0,2.0,-23.0,3.0
1371,1371,1705,Baldwin County,1003,AL,1,2020-02-26,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-26,20.0,19.0,38.0,8.0,2.0,-1.0
1372,1372,1706,Baldwin County,1003,AL,1,2020-02-27,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-27,13.0,11.0,39.0,7.0,1.0,0.0
1373,1373,1707,Baldwin County,1003,AL,1,2020-02-28,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-28,13.0,14.0,66.0,9.0,2.0,-1.0
1374,1374,1708,Baldwin County,1003,AL,1,2020-02-29,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-02-29,18.0,17.0,109.0,16.0,9.0,-3.0
1375,1375,1709,Baldwin County,1003,AL,1,2020-03-01,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-01,17.0,23.0,53.0,36.0,8.0,-2.0
1376,1376,1710,Baldwin County,1003,AL,1,2020-03-02,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-02,7.0,10.0,27.0,3.0,4.0,-1.0
1377,1377,1711,Baldwin County,1003,AL,1,2020-03-03,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-03,13.0,14.0,37.0,6.0,4.0,-2.0
1378,1378,1712,Baldwin County,1003,AL,1,2020-03-04,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-04,4.0,6.0,6.0,2.0,3.0,1.0
1379,1379,1713,Baldwin County,1003,AL,1,2020-03-05,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-05,7.0,11.0,25.0,4.0,3.0,0.0
1380,1380,1714,Baldwin County,1003,AL,1,2020-03-06,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-06,8.0,10.0,63.0,10.0,4.0,-1.0
1381,1381,1715,Baldwin County,1003,AL,1,2020-03-07,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-07,16.0,22.0,68.0,14.0,12.0,-2.0
1382,1382,1716,Baldwin County,1003,AL,1,2020-03-08,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-08,19.0,26.0,72.0,30.0,8.0,-1.0
1383,1383,1717,Baldwin County,1003,AL,1,2020-03-09,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-09,10.0,14.0,44.0,8.0,5.0,-1.0
1384,1384,1718,Baldwin County,1003,AL,1,2020-03-10,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-10,11.0,14.0,60.0,10.0,4.0,-1.0
1385,1385,1719,Baldwin County,1003,AL,1,2020-03-11,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-11,17.0,19.0,62.0,20.0,6.0,-2.0
1386,1386,1720,Baldwin County,1003,AL,1,2020-03-12,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-12,15.0,28.0,65.0,17.0,3.0,-2.0
1387,1387,1721,Baldwin County,1003,AL,1,2020-03-13,0,0.0,0.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-13,15.0,38.0,105.0,19.0,-3.0,0.0
1388,1388,1722,Baldwin County,1003,AL,1,2020-03-14,1,1.0,0.14285714285714285,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-14,16.0,42.0,92.0,21.0,10.0,-1.0
1389,1389,1723,Baldwin County,1003,AL,1,2020-03-15,1,0.0,0.14285714285714285,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-15,16.0,49.0,84.0,35.0,6.0,0.0
1390,1390,1724,Baldwin County,1003,AL,1,2020-03-16,1,0.0,0.14285714285714285,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-16,9.0,39.0,48.0,5.0,-2.0,2.0
1391,1391,1725,Baldwin County,1003,AL,1,2020-03-17,1,0.0,0.14285714285714285,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-17,1.0,31.0,57.0,10.0,-7.0,4.0
1392,1392,1726,Baldwin County,1003,AL,1,2020-03-18,1,0.0,0.14285714285714285,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-18,-3.0,31.0,58.0,10.0,-15.0,6.0
1393,1393,1727,Baldwin County,1003,AL,1,2020-03-19,1,0.0,0.14285714285714285,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-19,-14.0,24.0,31.0,2.0,-18.0,8.0
1394,1394,1728,Baldwin County,1003,AL,1,2020-03-20,2,1.0,0.2857142857142857,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-20,-28.0,13.0,8.0,-7.0,-24.0,10.0
1395,1395,1729,Baldwin County,1003,AL,1,2020-03-21,2,0.0,0.14285714285714285,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-21,-39.0,2.0,-25.0,-11.0,-15.0,9.0
1396,1396,1730,Baldwin County,1003,AL,1,2020-03-22,3,1.0,0.2857142857142857,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-22,-40.0,-6.0,-14.0,-3.0,-25.0,8.0
1397,1397,1731,Baldwin County,1003,AL,1,2020-03-23,3,0.0,0.2857142857142857,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-23,-35.0,-9.0,-27.0,-13.0,-27.0,10.0
1398,1398,1732,Baldwin County,1003,AL,1,2020-03-24,4,1.0,0.42857142857142855,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-24,-36.0,-9.0,-21.0,-11.0,-29.0,12.0
1399,1399,1733,Baldwin County,1003,AL,1,2020-03-25,4,0.0,0.42857142857142855,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-25,-34.0,-8.0,-13.0,-9.0,-30.0,11.0
1400,1400,1734,Baldwin County,1003,AL,1,2020-03-26,5,1.0,0.5714285714285714,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-26,-36.0,-10.0,-22.0,-16.0,-32.0,12.0
1401,1401,1735,Baldwin County,1003,AL,1,2020-03-27,5,0.0,0.42857142857142855,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-27,-36.0,-9.0,-6.0,-20.0,-33.0,13.0
1402,1402,1736,Baldwin County,1003,AL,1,2020-03-28,10,5.0,1.1428571428571428,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-28,-43.0,-14.0,-32.0,-27.0,-23.0,9.0
1403,1403,1737,Baldwin County,1003,AL,1,2020-03-29,15,5.0,1.7142857142857142,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-29,-47.0,-19.0,-27.0,-24.0,-32.0,9.0
1404,1404,1738,Baldwin County,1003,AL,1,2020-03-30,18,3.0,2.142857142857143,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-30,-41.0,-18.0,-37.0,-24.0,-33.0,12.0
1405,1405,1739,Baldwin County,1003,AL,1,2020-03-31,19,1.0,2.142857142857143,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-03-31,-43.0,-19.0,-46.0,-16.0,-35.0,15.0
1406,1406,1740,Baldwin County,1003,AL,1,2020-04-01,23,4.0,2.7142857142857144,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-01,-36.0,-4.0,-27.0,-15.0,-34.0,12.0
1407,1407,1741,Baldwin County,1003,AL,1,2020-04-02,25,2.0,2.8571428571428568,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-02,-40.0,-10.0,-34.0,-26.0,-35.0,14.0
1408,1408,1742,Baldwin County,1003,AL,1,2020-04-03,28,3.0,3.2857142857142856,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-03,-39.0,-6.0,-23.0,-28.0,-36.0,15.0
1409,1409,1743,Baldwin County,1003,AL,1,2020-04-04,29,1.0,2.7142857142857144,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-04,-48.0,-10.0,-42.0,-36.0,-27.0,12.0
1410,1410,1744,Baldwin County,1003,AL,1,2020-04-05,34,5.0,2.7142857142857144,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-05,-55.0,-27.0,-44.0,-39.0,-35.0,11.0
1411,1411,1745,Baldwin County,1003,AL,1,2020-04-06,38,4.0,2.8571428571428568,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-06,-46.0,-23.0,-43.0,-34.0,-37.0,14.0
1412,1412,1746,Baldwin County,1003,AL,1,2020-04-07,42,4.0,3.2857142857142856,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-07,-47.0,-19.0,-41.0,-29.0,-37.0,15.0
1413,1413,1747,Baldwin County,1003,AL,1,2020-04-08,49,7.0,3.7142857142857135,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-08,-42.0,-13.0,-35.0,-23.0,-38.0,14.0
1414,1414,1748,Baldwin County,1003,AL,1,2020-04-09,59,10.0,4.857142857142857,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-09,-41.0,-11.0,-38.0,-30.0,-40.0,15.0
1415,1415,1749,Baldwin County,1003,AL,1,2020-04-10,59,0.0,4.428571428571429,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-10,-41.0,-13.0,-31.0,-40.0,-45.0,18.0
1416,1416,1750,Baldwin County,1003,AL,1,2020-04-11,66,7.0,5.285714285714286,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-11,-44.0,-10.0,-42.0,-39.0,-28.0,11.0
1417,1417,1751,Baldwin County,1003,AL,1,2020-04-12,71,5.0,5.285714285714286,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-12,-66.0,-54.0,-67.0,-46.0,-47.0,12.0
1418,1418,1752,Baldwin County,1003,AL,1,2020-04-13,78,7.0,5.7142857142857135,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-13,-42.0,-18.0,-35.0,-29.0,-37.0,13.0
1419,1419,1753,Baldwin County,1003,AL,1,2020-04-14,87,9.0,6.428571428571429,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-14,-41.0,-14.0,-32.0,-30.0,-36.0,14.0
1420,1420,1754,Baldwin County,1003,AL,1,2020-04-15,98,11.0,7.0,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-15,-31.0,-7.0,-31.0,-23.0,-37.0,13.0
1421,1421,1755,Baldwin County,1003,AL,1,2020-04-16,102,4.0,6.142857142857142,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-16,-36.0,-13.0,-33.0,-27.0,-36.0,14.0
1422,1422,1756,Baldwin County,1003,AL,1,2020-04-17,103,1.0,6.285714285714287,0,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-17,-40.0,-17.0,-23.0,-29.0,-37.0,15.0
1423,1423,1757,Baldwin County,1003,AL,1,2020-04-18,109,6.0,6.142857142857142,1,1.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-18,-43.0,-17.0,-42.0,-30.0,-27.0,10.0
1424,1424,1758,Baldwin County,1003,AL,1,2020-04-19,114,5.0,6.142857142857142,1,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-19,-45.0,-19.0,-49.0,-37.0,-33.0,10.0
1425,1425,1759,Baldwin County,1003,AL,1,2020-04-20,117,3.0,5.571428571428571,1,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-20,-37.0,-18.0,-31.0,-34.0,-35.0,12.0
1426,1426,1760,Baldwin County,1003,AL,1,2020-04-21,123,6.0,5.142857142857143,2,1.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-21,-36.0,-13.0,-21.0,-20.0,-35.0,13.0
1427,1427,1761,Baldwin County,1003,AL,1,2020-04-22,132,9.0,4.857142857142857,2,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-22,-33.0,-8.0,-20.0,-21.0,-35.0,12.0
1428,1428,1762,Baldwin County,1003,AL,1,2020-04-23,143,11.0,5.857142857142858,2,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-23,-46.0,-23.0,-57.0,-37.0,-39.0,18.0
1429,1429,1763,Baldwin County,1003,AL,1,2020-04-24,147,4.0,6.285714285714287,2,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-24,-35.0,-10.0,-8.0,-29.0,-36.0,13.0
1430,1430,1764,Baldwin County,1003,AL,1,2020-04-25,154,7.0,6.428571428571429,2,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-25,-38.0,-12.0,-18.0,-35.0,-23.0,8.0
1431,1431,1765,Baldwin County,1003,AL,1,2020-04-26,161,7.0,6.7142857142857135,2,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-26,-35.0,-8.0,-6.0,-29.0,-31.0,7.0
1432,1432,1766,Baldwin County,1003,AL,1,2020-04-27,168,7.0,7.2857142857142865,2,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-27,-32.0,-12.0,-30.0,-25.0,-35.0,11.0
1433,1433,1767,Baldwin County,1003,AL,1,2020-04-28,171,3.0,6.857142857142858,2,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-28,-32.0,-7.0,-21.0,-22.0,-35.0,6.0
1434,1434,1768,Baldwin County,1003,AL,1,2020-04-29,173,2.0,5.857142857142858,2,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-29,-35.0,-12.0,-43.0,-25.0,-38.0,14.0
1435,1435,1769,Baldwin County,1003,AL,1,2020-04-30,174,1.0,4.428571428571429,3,1.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-04-30,-26.0,-2.0,-6.0,-13.0,-34.0,11.0
1436,1436,1770,Baldwin County,1003,AL,1,2020-05-01,175,1.0,4.0,4,1.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-01,-25.0,3.0,42.0,-16.0,-35.0,10.0
1437,1437,1771,Baldwin County,1003,AL,1,2020-05-02,181,6.0,3.8571428571428568,4,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-02,-24.0,5.0,43.0,-11.0,-20.0,5.0
1438,1438,1772,Baldwin County,1003,AL,1,2020-05-03,187,6.0,3.7142857142857135,4,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-03,-20.0,11.0,65.0,-1.0,-26.0,5.0
1439,1439,1773,Baldwin County,1003,AL,1,2020-05-04,188,1.0,2.8571428571428568,4,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-04,-20.0,5.0,14.0,-14.0,-31.0,8.0
1440,1440,1774,Baldwin County,1003,AL,1,2020-05-05,189,1.0,2.5714285714285716,5,1.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-05,-19.0,10.0,26.0,-14.0,-30.0,9.0
1441,1441,1775,Baldwin County,1003,AL,1,2020-05-06,196,7.0,3.2857142857142856,5,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-06,-17.0,11.0,34.0,-12.0,-31.0,8.0
1442,1442,1776,Baldwin County,1003,AL,1,2020-05-07,205,9.0,4.428571428571429,5,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-07,-17.0,12.0,34.0,-5.0,-31.0,9.0
1443,1443,1777,Baldwin County,1003,AL,1,2020-05-08,208,3.0,4.714285714285714,5,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-08,-18.0,12.0,44.0,-14.0,-32.0,11.0
1444,1444,1778,Baldwin County,1003,AL,1,2020-05-09,216,8.0,5.0,5,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-09,-13.0,26.0,37.0,-5.0,-16.0,5.0
1445,1445,1779,Baldwin County,1003,AL,1,2020-05-10,222,6.0,5.0,5,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-10,-11.0,29.0,75.0,-1.0,-22.0,2.0
1446,1446,1780,Baldwin County,1003,AL,1,2020-05-11,224,2.0,5.142857142857143,6,1.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-11,-10.0,8.0,34.0,-10.0,-27.0,7.0
1447,1447,1781,Baldwin County,1003,AL,1,2020-05-12,227,3.0,5.428571428571429,7,1.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-12,-8.0,13.0,45.0,-11.0,-26.0,8.0
1448,1448,1782,Baldwin County,1003,AL,1,2020-05-13,231,4.0,5.0,7,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-13,-2.0,13.0,59.0,-1.0,-26.0,7.0
1449,1449,1783,Baldwin County,1003,AL,1,2020-05-14,243,12.0,5.428571428571429,8,1.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-14,-3.0,13.0,46.0,-5.0,-27.0,8.0
1450,1450,1784,Baldwin County,1003,AL,1,2020-05-15,244,1.0,5.142857142857143,8,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-15,-5.0,11.0,77.0,-4.0,-28.0,8.0
1451,1451,1785,Baldwin County,1003,AL,1,2020-05-16,254,10.0,5.428571428571429,8,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-16,-2.0,22.0,86.0,5.0,-11.0,3.0
1452,1452,1786,Baldwin County,1003,AL,1,2020-05-17,254,0.0,4.571428571428571,8,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-17,3.0,25.0,75.0,14.0,-13.0,3.0
1453,1453,1787,Baldwin County,1003,AL,1,2020-05-18,260,6.0,5.142857142857143,8,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-18,-3.0,8.0,20.0,-13.0,-27.0,8.0
1454,1454,1788,Baldwin County,1003,AL,1,2020-05-19,262,2.0,5.0,8,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-19,-1.0,12.0,63.0,-5.0,-24.0,7.0
1455,1455,1789,Baldwin County,1003,AL,1,2020-05-20,270,8.0,5.571428571428571,8,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-20,4.0,15.0,46.0,-6.0,-25.0,7.0
1456,1456,1790,Baldwin County,1003,AL,1,2020-05-21,270,0.0,3.8571428571428568,8,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-21,5.0,21.0,63.0,8.0,-25.0,6.0
1457,1457,1791,Baldwin County,1003,AL,1,2020-05-22,271,1.0,3.8571428571428568,9,1.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-22,3.0,24.0,121.0,1.0,-28.0,6.0
1458,1458,1792,Baldwin County,1003,AL,1,2020-05-23,273,2.0,2.7142857142857144,9,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-23,8.0,36.0,119.0,23.0,-7.0,2.0
1459,1459,1793,Baldwin County,1003,AL,1,2020-05-24,274,1.0,2.8571428571428568,9,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-24,19.0,44.0,160.0,31.0,-13.0,1.0
1460,1460,1794,Baldwin County,1003,AL,1,2020-05-25,276,2.0,2.2857142857142856,9,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-25,6.0,21.0,99.0,0.0,-60.0,13.0
1461,1461,1795,Baldwin County,1003,AL,1,2020-05-26,277,1.0,2.142857142857143,9,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-26,2.0,15.0,49.0,-2.0,-25.0,7.0
1462,1462,1796,Baldwin County,1003,AL,1,2020-05-27,281,4.0,1.5714285714285714,9,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-27,7.0,14.0,63.0,-1.0,-23.0,7.0
1463,1463,1797,Baldwin County,1003,AL,1,2020-05-28,281,0.0,1.5714285714285714,9,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-28,10.0,20.0,68.0,2.0,-22.0,6.0
