,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_avg
12766,KS,20,2020-09-28,59548,1860.0,695.4285714285714
12817,KS,20,2020-09-29,59615,67.0,693.8571428571429
12868,KS,20,2020-09-30,60662,1047.0,670.1428571428571
12919,KS,20,2020-10-01,60832,170.0,670.7142857142857
12970,KS,20,2020-10-02,62093,1261.0,652.8571428571429
13021,KS,20,2020-10-03,62188,95.0,642.8571428571429
13072,KS,20,2020-10-04,62190,2.0,643.1428571428571
13123,KS,20,2020-10-05,63593,1403.0,577.8571428571429
13174,KS,20,2020-10-06,63836,243.0,603.0
13225,KS,20,2020-10-07,64977,1141.0,616.4285714285714
13276,KS,20,2020-10-08,65102,125.0,610.0
13327,KS,20,2020-10-09,66869,1767.0,682.2857142857143
13378,KS,20,2020-10-10,66869,0.0,668.7142857142857
13429,KS,20,2020-10-11,66966,97.0,682.2857142857143
13480,KS,20,2020-10-12,68933,1967.0,762.8571428571429
13531,KS,20,2020-10-13,69120,187.0,754.8571428571429
13582,KS,20,2020-10-14,70363,1243.0,769.4285714285714
13633,KS,20,2020-10-15,70520,157.0,774.0
13684,KS,20,2020-10-16,72146,1626.0,753.8571428571429
13735,KS,20,2020-10-17,72218,72.0,764.1428571428571
13786,KS,20,2020-10-18,72358,140.0,770.2857142857143
13837,KS,20,2020-10-19,74359,2001.0,775.1428571428571
13888,KS,20,2020-10-20,74574,215.0,779.1428571428571
13939,KS,20,2020-10-21,75996,1422.0,804.7142857142857
13990,KS,20,2020-10-22,76290,294.0,824.2857142857143
14041,KS,20,2020-10-23,77875,1585.0,818.4285714285714
14092,KS,20,2020-10-24,77957,82.0,819.8571428571429
14143,KS,20,2020-10-25,78170,213.0,830.2857142857143
14194,KS,20,2020-10-26,80365,2195.0,858.0
14245,KS,20,2020-10-27,80641,276.0,866.7142857142857
14296,KS,20,2020-10-28,83433,2792.0,1062.4285714285713
14347,KS,20,2020-10-29,83789,356.0,1071.2857142857142
14398,KS,20,2020-10-30,86737,2948.0,1266.0
14449,KS,20,2020-10-31,86774,37.0,1259.5714285714287
14500,KS,20,2020-11-01,86774,0.0,1229.142857142857
14551,KS,20,2020-11-02,90589,3815.0,1460.5714285714287
14602,KS,20,2020-11-03,90904,315.0,1466.142857142857
14653,KS,20,2020-11-04,93653,2749.0,1460.0
14704,KS,20,2020-11-05,94378,725.0,1512.7142857142858
14755,KS,20,2020-11-06,99223,4845.0,1783.7142857142858
14806,KS,20,2020-11-07,99295,72.0,1788.7142857142858
14857,KS,20,2020-11-08,99384,89.0,1801.4285714285713
14908,KS,20,2020-11-09,105081,5697.0,2070.285714285714
14959,KS,20,2020-11-10,105637,556.0,2104.714285714286
15010,KS,20,2020-11-11,110778,5141.0,2446.4285714285716
15061,KS,20,2020-11-12,111357,579.0,2425.5714285714284
15112,KS,20,2020-11-13,117331,5974.0,2586.8571428571427
15163,KS,20,2020-11-14,117519,188.0,2603.4285714285716
15214,KS,20,2020-11-15,117519,0.0,2590.714285714286
15265,KS,20,2020-11-16,124812,7293.0,2818.714285714286
15316,KS,20,2020-11-17,125342,530.0,2815.0
15367,KS,20,2020-11-18,130668,5326.0,2841.4285714285716
15418,KS,20,2020-11-19,131069,401.0,2816.0
15469,KS,20,2020-11-20,136631,5562.0,2757.1428571428573
15520,KS,20,2020-11-21,136895,264.0,2768.0
15571,KS,20,2020-11-22,136969,74.0,2778.5714285714284
15622,KS,20,2020-11-23,143999,7030.0,2741.0
15673,KS,20,2020-11-24,144939,940.0,2799.5714285714284
15724,KS,20,2020-11-25,150080,5141.0,2773.1428571428573
15775,KS,20,2020-11-26,150078,-2.0,2715.5714285714284
15826,KS,20,2020-11-27,154677,4599.0,2578.0
15877,KS,20,2020-11-28,155162,485.0,2609.5714285714284
15928,KS,20,2020-11-29,155162,0.0,2599.0
15979,KS,20,2020-11-30,159904,4742.0,2272.1428571428573
16030,KS,20,2020-12-01,160293,389.0,2193.4285714285716
16081,KS,20,2020-12-02,164902,4609.0,2117.4285714285716
16132,KS,20,2020-12-03,165287,385.0,2172.714285714286
16183,KS,20,2020-12-04,171375,6088.0,2385.4285714285716
16234,KS,20,2020-12-05,171375,0.0,2316.1428571428573
16285,KS,20,2020-12-06,171461,86.0,2328.4285714285716
16336,KS,20,2020-12-07,176725,5264.0,2403.0
16387,KS,20,2020-12-08,177182,457.0,2412.714285714286
16438,KS,20,2020-12-09,182853,5671.0,2564.4285714285716
16489,KS,20,2020-12-10,183125,272.0,2548.285714285714
16540,KS,20,2020-12-11,188354,5229.0,2425.5714285714284
16591,KS,20,2020-12-12,188399,45.0,2432.0
16642,KS,20,2020-12-13,188413,14.0,2421.714285714286
16693,KS,20,2020-12-14,193068,4655.0,2334.714285714286
16744,KS,20,2020-12-15,193353,285.0,2310.1428571428573
16795,KS,20,2020-12-16,197734,4381.0,2125.8571428571427
16846,KS,20,2020-12-17,197927,193.0,2114.5714285714284
16897,KS,20,2020-12-18,203415,5488.0,2151.5714285714284
16948,KS,20,2020-12-19,203421,6.0,2146.0
16999,KS,20,2020-12-20,203443,22.0,2147.1428571428573
17,KY,21,2020-01-22,0,,
68,KY,21,2020-01-23,0,0.0,
119,KY,21,2020-01-24,0,0.0,
170,KY,21,2020-01-25,0,0.0,
221,KY,21,2020-01-26,0,0.0,
272,KY,21,2020-01-27,0,0.0,
323,KY,21,2020-01-28,0,0.0,
374,KY,21,2020-01-29,0,0.0,0.0
425,KY,21,2020-01-30,0,0.0,0.0
476,KY,21,2020-01-31,0,0.0,0.0
527,KY,21,2020-02-01,0,0.0,0.0
578,KY,21,2020-02-02,0,0.0,0.0
629,KY,21,2020-02-03,0,0.0,0.0
680,KY,21,2020-02-04,0,0.0,0.0
731,KY,21,2020-02-05,0,0.0,0.0
782,KY,21,2020-02-06,0,0.0,0.0
833,KY,21,2020-02-07,0,0.0,0.0
884,KY,21,2020-02-08,0,0.0,0.0
935,KY,21,2020-02-09,0,0.0,0.0
986,KY,21,2020-02-10,0,0.0,0.0
1037,KY,21,2020-02-11,0,0.0,0.0
1088,KY,21,2020-02-12,0,0.0,0.0
1139,KY,21,2020-02-13,0,0.0,0.0
1190,KY,21,2020-02-14,0,0.0,0.0
1241,KY,21,2020-02-15,0,0.0,0.0
1292,KY,21,2020-02-16,0,0.0,0.0
1343,KY,21,2020-02-17,0,0.0,0.0
1394,KY,21,2020-02-18,0,0.0,0.0
1445,KY,21,2020-02-19,0,0.0,0.0
1496,KY,21,2020-02-20,0,0.0,0.0
1547,KY,21,2020-02-21,0,0.0,0.0
1598,KY,21,2020-02-22,0,0.0,0.0
1649,KY,21,2020-02-23,0,0.0,0.0
1700,KY,21,2020-02-24,0,0.0,0.0
1751,KY,21,2020-02-25,0,0.0,0.0
1802,KY,21,2020-02-26,0,0.0,0.0
1853,KY,21,2020-02-27,0,0.0,0.0
1904,KY,21,2020-02-28,0,0.0,0.0
1955,KY,21,2020-02-29,0,0.0,0.0
2006,KY,21,2020-03-01,0,0.0,0.0
2057,KY,21,2020-03-02,0,0.0,0.0
2108,KY,21,2020-03-03,0,0.0,0.0
2159,KY,21,2020-03-04,0,0.0,0.0
2210,KY,21,2020-03-05,0,0.0,0.0
2261,KY,21,2020-03-06,0,0.0,0.0
2312,KY,21,2020-03-07,0,0.0,0.0
2363,KY,21,2020-03-08,0,0.0,0.0
2414,KY,21,2020-03-09,3,3.0,0.42857142857142855
2465,KY,21,2020-03-10,4,1.0,0.5714285714285714
2516,KY,21,2020-03-11,6,2.0,0.8571428571428571
2567,KY,21,2020-03-12,10,4.0,1.4285714285714286
2618,KY,21,2020-03-13,13,3.0,1.8571428571428572
2669,KY,21,2020-03-14,15,2.0,2.142857142857143
2720,KY,21,2020-03-15,21,6.0,3.0
2771,KY,21,2020-03-16,22,1.0,2.7142857142857144
2822,KY,21,2020-03-17,26,4.0,3.142857142857143
2873,KY,21,2020-03-18,33,7.0,3.857142857142857
2924,KY,21,2020-03-19,46,13.0,5.142857142857143
2975,KY,21,2020-03-20,53,7.0,5.714285714285714
3026,KY,21,2020-03-21,53,0.0,5.428571428571429
3077,KY,21,2020-03-22,66,13.0,6.428571428571429
3128,KY,21,2020-03-23,121,55.0,14.142857142857142
3179,KY,21,2020-03-24,153,32.0,18.142857142857142
3230,KY,21,2020-03-25,192,39.0,22.714285714285715
3281,KY,21,2020-03-26,242,50.0,28.0
3332,KY,21,2020-03-27,296,54.0,34.714285714285715
3383,KY,21,2020-03-28,355,59.0,43.142857142857146
3434,KY,21,2020-03-29,387,32.0,45.857142857142854
3485,KY,21,2020-03-30,428,41.0,43.857142857142854
3536,KY,21,2020-03-31,527,99.0,53.42857142857143
3587,KY,21,2020-04-01,623,96.0,61.57142857142857
3638,KY,21,2020-04-02,714,91.0,67.42857142857143
3689,KY,21,2020-04-03,775,61.0,68.42857142857143
3740,KY,21,2020-04-04,871,96.0,73.71428571428571
3791,KY,21,2020-04-05,970,99.0,83.28571428571429
3842,KY,21,2020-04-06,1081,111.0,93.28571428571429
3893,KY,21,2020-04-07,1140,59.0,87.57142857142857
3944,KY,21,2020-04-08,1335,195.0,101.71428571428571
3995,KY,21,2020-04-09,1506,171.0,113.14285714285714
4046,KY,21,2020-04-10,1691,185.0,130.85714285714286
4097,KY,21,2020-04-11,1840,149.0,138.42857142857142
4148,KY,21,2020-04-12,1950,110.0,140.0
4199,KY,21,2020-04-13,2035,85.0,136.28571428571428
4250,KY,21,2020-04-14,2191,156.0,150.14285714285714
4301,KY,21,2020-04-15,2278,87.0,134.71428571428572
4352,KY,21,2020-04-16,2404,126.0,128.28571428571428
4403,KY,21,2020-04-17,2511,107.0,117.14285714285714
4454,KY,21,2020-04-18,2679,168.0,119.85714285714286
4505,KY,21,2020-04-19,2942,263.0,141.71428571428572
4556,KY,21,2020-04-20,3027,85.0,141.71428571428572
4607,KY,21,2020-04-21,3177,150.0,140.85714285714286
4658,KY,21,2020-04-22,3353,176.0,153.57142857142858
4709,KY,21,2020-04-23,3467,114.0,151.85714285714286
4760,KY,21,2020-04-24,3753,286.0,177.42857142857142
4811,KY,21,2020-04-25,3882,129.0,171.85714285714286
4862,KY,21,2020-04-26,4054,172.0,158.85714285714286
4913,KY,21,2020-04-27,4133,79.0,158.0
4964,KY,21,2020-04-28,4360,227.0,169.0
5015,KY,21,2020-04-29,4523,163.0,167.14285714285714
5066,KY,21,2020-04-30,4695,172.0,175.42857142857142
5117,KY,21,2020-05-01,4864,169.0,158.71428571428572
5168,KY,21,2020-05-02,4864,0.0,140.28571428571428
5219,KY,21,2020-05-03,5112,248.0,151.14285714285714
5270,KY,21,2020-05-04,5236,124.0,157.57142857142858
5321,KY,21,2020-05-05,5808,572.0,206.85714285714286
5372,KY,21,2020-05-06,5927,119.0,200.57142857142858
5423,KY,21,2020-05-07,6120,193.0,203.57142857142858
5474,KY,21,2020-05-08,6285,165.0,203.0
5525,KY,21,2020-05-09,6436,151.0,224.57142857142858
5576,KY,21,2020-05-10,6436,0.0,189.14285714285714
5627,KY,21,2020-05-11,6672,236.0,205.14285714285714
5678,KY,21,2020-05-12,6849,177.0,148.71428571428572
5729,KY,21,2020-05-13,7065,216.0,162.57142857142858
5780,KY,21,2020-05-14,7212,147.0,156.0
5831,KY,21,2020-05-15,7433,221.0,164.0
5882,KY,21,2020-05-16,7672,239.0,176.57142857142858
5933,KY,21,2020-05-17,7672,0.0,176.57142857142858
5984,KY,21,2020-05-18,7915,243.0,177.57142857142858
6035,KY,21,2020-05-19,8047,132.0,171.14285714285714
6086,KY,21,2020-05-20,8162,115.0,156.71428571428572
6137,KY,21,2020-05-21,8284,122.0,153.14285714285714
6188,KY,21,2020-05-22,8421,137.0,141.14285714285714
