,Unnamed: 0,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_avg,Total Deaths,Incremental Deaths,death moving_avg
3192,9498,IA,19,2020-07-26,42008,382.0,482.1428571428572,826,0.0,4.857142857142857
3193,9549,IA,19,2020-07-27,42474,466.0,508.4285714285714,829,3.0,5.142857142857143
3194,9600,IA,19,2020-07-28,42736,262.0,474.8571428571428,829,0.0,4.285714285714286
3195,9651,IA,19,2020-07-29,43193,457.0,485.8571428571428,844,15.0,5.142857142857143
3196,9702,IA,19,2020-07-30,43842,649.0,477.0,854,10.0,5.571428571428571
3197,9753,IA,19,2020-07-31,44474,632.0,497.28571428571433,865,11.0,6.428571428571429
3198,9804,IA,19,2020-08-01,44913,439.0,469.57142857142856,872,7.0,6.571428571428571
3199,9855,IA,19,2020-08-02,45450,537.0,491.71428571428567,874,2.0,6.857142857142858
3200,9906,IA,19,2020-08-03,45760,310.0,469.4285714285714,879,5.0,7.142857142857142
3201,9957,IA,19,2020-08-04,45932,172.0,456.57142857142856,885,6.0,8.0
3202,10008,IA,19,2020-08-05,46441,509.0,464.0,893,8.0,7.0
3203,10059,IA,19,2020-08-06,47045,604.0,457.57142857142856,906,13.0,7.428571428571429
3204,10110,IA,19,2020-08-07,47621,576.0,449.57142857142856,912,6.0,6.7142857142857135
3205,10161,IA,19,2020-08-08,47990,369.0,439.57142857142856,925,13.0,7.571428571428571
3206,10212,IA,19,2020-08-09,48598,608.0,449.71428571428567,930,5.0,8.0
3207,10263,IA,19,2020-08-10,48853,255.0,441.8571428571428,931,1.0,7.428571428571429
3208,10314,IA,19,2020-08-11,49047,194.0,445.0,937,6.0,7.428571428571429
3209,10365,IA,19,2020-08-12,49523,476.0,440.28571428571433,949,12.0,8.0
3210,10416,IA,19,2020-08-13,49967,444.0,417.4285714285714,954,5.0,6.857142857142858
3211,10467,IA,19,2020-08-14,50586,619.0,423.57142857142856,964,10.0,7.428571428571429
3212,10518,IA,19,2020-08-15,51404,818.0,487.71428571428567,973,9.0,6.857142857142858
3213,10569,IA,19,2020-08-16,52036,632.0,491.1428571428572,975,2.0,6.428571428571429
3214,10620,IA,19,2020-08-17,52323,287.0,495.71428571428567,979,4.0,6.857142857142858
3215,10671,IA,19,2020-08-18,52614,291.0,509.57142857142856,987,8.0,7.142857142857142
3216,10722,IA,19,2020-08-19,53212,598.0,527.0,1003,16.0,7.7142857142857135
3217,10773,IA,19,2020-08-20,53830,618.0,551.8571428571429,1011,8.0,8.142857142857142
3218,10824,IA,19,2020-08-21,54706,876.0,588.5714285714286,1017,6.0,7.571428571428571
3219,10875,IA,19,2020-08-22,55493,787.0,584.1428571428571,1030,13.0,8.142857142857142
3220,10926,IA,19,2020-08-23,56148,655.0,587.4285714285714,1035,5.0,8.571428571428571
3221,10977,IA,19,2020-08-24,56577,429.0,607.7142857142858,1040,5.0,8.714285714285714
3222,11028,IA,19,2020-08-25,57154,577.0,648.5714285714286,1049,9.0,8.857142857142858
3223,11079,IA,19,2020-08-26,58017,863.0,686.4285714285714,1062,13.0,8.428571428571429
3224,11130,IA,19,2020-08-27,59492,1475.0,808.8571428571429,1080,18.0,9.857142857142858
3225,11181,IA,19,2020-08-28,62027,2535.0,1045.857142857143,1091,11.0,10.571428571428571
3226,11232,IA,19,2020-08-29,63108,1081.0,1087.857142857143,1105,14.0,10.714285714285714
3227,11283,IA,19,2020-08-30,64095,987.0,1135.2857142857142,1108,3.0,10.428571428571429
3228,11334,IA,19,2020-08-31,64702,607.0,1160.7142857142858,1111,3.0,10.142857142857142
3229,11385,IA,19,2020-09-01,65390,688.0,1176.5714285714287,1121,10.0,10.285714285714286
3230,11436,IA,19,2020-09-02,66135,745.0,1159.7142857142858,1125,4.0,9.0
3231,11487,IA,19,2020-09-03,66797,662.0,1043.5714285714287,1133,8.0,7.571428571428571
3232,11538,IA,19,2020-09-04,67976,1179.0,849.8571428571429,1136,3.0,6.428571428571429
3233,11589,IA,19,2020-09-05,69004,1028.0,842.2857142857142,1160,24.0,7.857142857142858
3234,11640,IA,19,2020-09-06,69755,751.0,808.5714285714287,1165,5.0,8.142857142857142
3235,11691,IA,19,2020-09-07,70326,571.0,803.4285714285713,1167,2.0,8.0
3236,11742,IA,19,2020-09-08,70655,329.0,752.1428571428571,1173,6.0,7.428571428571429
3237,11793,IA,19,2020-09-09,71134,479.0,714.1428571428571,1185,12.0,8.571428571428571
3238,11844,IA,19,2020-09-10,71955,821.0,736.8571428571429,1205,20.0,10.285714285714286
3239,11895,IA,19,2020-09-11,72753,798.0,682.4285714285714,1208,3.0,10.285714285714286
3240,11946,IA,19,2020-09-12,72753,0.0,535.5714285714286,1208,0.0,6.857142857142858
3241,11997,IA,19,2020-09-13,74355,1602.0,657.1428571428571,1218,10.0,7.571428571428571
3242,12048,IA,19,2020-09-14,74764,409.0,634.0,1221,3.0,7.7142857142857135
3243,12099,IA,19,2020-09-15,75275,511.0,660.0,1233,12.0,8.571428571428571
3244,12150,IA,19,2020-09-16,76049,774.0,702.1428571428571,1234,1.0,7.0
3245,12201,IA,19,2020-09-17,76967,918.0,716.0,1248,14.0,6.142857142857142
3246,12252,IA,19,2020-09-18,78225,1258.0,781.7142857142858,1258,10.0,7.142857142857142
3247,12303,IA,19,2020-09-19,79127,902.0,910.5714285714287,1264,6.0,8.0
3248,12354,IA,19,2020-09-20,80008,881.0,807.5714285714287,1265,1.0,6.7142857142857135
3249,12405,IA,19,2020-09-21,80633,625.0,838.4285714285713,1266,1.0,6.428571428571429
3250,12456,IA,19,2020-09-22,81150,517.0,839.2857142857142,1284,18.0,7.2857142857142865
3251,12507,IA,19,2020-09-23,82006,856.0,851.0,1292,8.0,8.285714285714286
3252,12558,IA,19,2020-09-24,83346,1340.0,911.2857142857144,1298,6.0,7.142857142857142
3253,12609,IA,19,2020-09-25,84433,1087.0,886.8571428571429,1302,4.0,6.2857142857142865
3254,12660,IA,19,2020-09-26,85425,992.0,899.7142857142858,1310,8.0,6.571428571428571
3255,12711,IA,19,2020-09-27,86229,804.0,888.7142857142858,1314,4.0,7.0
3256,12762,IA,19,2020-09-28,86839,610.0,886.5714285714287,1316,2.0,7.142857142857142
3257,12813,IA,19,2020-09-29,87626,787.0,925.1428571428572,1324,8.0,5.7142857142857135
3258,12864,IA,19,2020-09-30,88553,927.0,935.2857142857144,1341,17.0,7.0
3259,12915,IA,19,2020-10-01,89612,1059.0,895.1428571428571,1357,16.0,8.428571428571429
3260,12966,IA,19,2020-10-02,90749,1137.0,902.2857142857144,1366,9.0,9.142857142857142
3261,13017,IA,19,2020-10-03,91854,1105.0,918.4285714285713,1376,10.0,9.428571428571429
3262,13068,IA,19,2020-10-04,92533,679.0,900.5714285714287,1380,4.0,9.428571428571429
3263,13119,IA,19,2020-10-05,92899,366.0,865.7142857142858,1380,0.0,9.142857142857142
3264,13170,IA,19,2020-10-06,93421,522.0,827.8571428571429,1398,18.0,10.571428571428571
3265,13221,IA,19,2020-10-07,94341,920.0,826.8571428571429,1413,15.0,10.285714285714286
3266,13272,IA,19,2020-10-08,95856,1515.0,892.0,1418,5.0,8.714285714285714
3267,13323,IA,19,2020-10-09,97040,1184.0,898.7142857142858,1432,14.0,9.428571428571429
3268,13374,IA,19,2020-10-10,98356,1316.0,928.8571428571428,1452,20.0,10.857142857142858
3269,13425,IA,19,2020-10-11,99616,1260.0,1011.8571428571428,1458,6.0,11.142857142857142
3270,13476,IA,19,2020-10-12,100049,433.0,1021.4285714285713,1462,4.0,11.714285714285715
3271,13527,IA,19,2020-10-13,100631,582.0,1030.0,1479,17.0,11.571428571428573
3272,13578,IA,19,2020-10-14,101811,1180.0,1067.142857142857,1490,11.0,11.0
3273,13629,IA,19,2020-10-15,103222,1411.0,1052.2857142857142,1503,13.0,12.142857142857142
3274,13680,IA,19,2020-10-16,104552,1330.0,1073.142857142857,1520,17.0,12.571428571428573
3275,13731,IA,19,2020-10-17,106147,1595.0,1113.0,1525,5.0,10.428571428571429
3276,13782,IA,19,2020-10-18,107060,913.0,1063.4285714285713,1527,2.0,9.857142857142858
3277,13833,IA,19,2020-10-19,107570,510.0,1074.4285714285713,1533,6.0,10.142857142857142
3278,13884,IA,19,2020-10-20,108297,727.0,1095.142857142857,1547,14.0,9.714285714285714
3279,13935,IA,19,2020-10-21,109573,1276.0,1108.857142857143,1578,31.0,12.571428571428573
3280,13986,IA,19,2020-10-22,110971,1398.0,1107.0,1593,15.0,12.857142857142858
3281,14037,IA,19,2020-10-23,112555,1584.0,1143.2857142857142,1616,23.0,13.714285714285715
3282,14088,IA,19,2020-10-24,114462,1907.0,1187.857142857143,1628,12.0,14.714285714285715
3283,14139,IA,19,2020-10-25,115774,1312.0,1244.857142857143,1633,5.0,15.142857142857142
3284,14190,IA,19,2020-10-26,116451,677.0,1268.7142857142858,1635,2.0,14.571428571428573
3285,14241,IA,19,2020-10-27,117629,1178.0,1333.142857142857,1657,22.0,15.714285714285715
3286,14292,IA,19,2020-10-28,119443,1814.0,1410.0,1679,22.0,14.428571428571427
3287,14343,IA,19,2020-10-29,121913,2470.0,1563.142857142857,1690,11.0,13.857142857142858
3288,14394,IA,19,2020-10-30,124534,2621.0,1711.2857142857142,1704,14.0,12.571428571428573
3289,14445,IA,19,2020-10-31,127356,2822.0,1842.0,1714,10.0,12.285714285714285
3290,14496,IA,19,2020-11-01,130239,2883.0,2066.428571428572,1715,1.0,11.714285714285715
3291,14547,IA,19,2020-11-02,131713,1474.0,2180.285714285714,1732,17.0,13.857142857142858
3292,14598,IA,19,2020-11-03,133229,1516.0,2228.5714285714284,1754,22.0,13.857142857142858
3293,14649,IA,19,2020-11-04,136047,2818.0,2372.0,1780,26.0,14.428571428571427
3294,14700,IA,19,2020-11-05,140609,4562.0,2670.857142857143,1800,20.0,15.714285714285715
3295,14751,IA,19,2020-11-06,144142,3533.0,2801.142857142857,1814,14.0,15.714285714285715
3296,14802,IA,19,2020-11-07,144142,0.0,2398.0,1814,0.0,14.285714285714285
3297,14853,IA,19,2020-11-08,148391,4249.0,2593.142857142857,1827,13.0,16.0
3298,14904,IA,19,2020-11-09,156816,8425.0,3586.142857142857,1843,16.0,15.857142857142858
3299,14955,IA,19,2020-11-10,161257,4441.0,4004.0,1869,26.0,16.428571428571427
3300,15006,IA,19,2020-11-11,166021,4764.0,4282.0,1895,26.0,16.428571428571427
3301,15057,IA,19,2020-11-12,170358,4337.0,4249.857142857143,1925,30.0,17.857142857142858
3302,15108,IA,19,2020-11-13,175423,5065.0,4468.714285714285,1944,19.0,18.571428571428573
3303,15159,IA,19,2020-11-14,180253,4830.0,5158.714285714285,1969,25.0,22.142857142857146
3304,15210,IA,19,2020-11-15,184684,4431.0,5184.714285714285,1982,13.0,22.142857142857146
3305,15261,IA,19,2020-11-16,187020,2336.0,4314.857142857143,1988,6.0,20.714285714285715
3306,15312,IA,19,2020-11-17,190583,3563.0,4189.428571428572,2021,33.0,21.714285714285715
3307,15363,IA,19,2020-11-18,194479,3896.0,4065.4285714285716,2061,40.0,23.714285714285715
3308,15414,IA,19,2020-11-19,198674,4195.0,4045.142857142857,2099,38.0,24.857142857142854
3309,15465,IA,19,2020-11-20,203033,4359.0,3944.285714285714,2124,25.0,25.714285714285715
3310,15516,IA,19,2020-11-21,206660,3627.0,3772.4285714285716,2155,31.0,26.57142857142857
3311,15567,IA,19,2020-11-22,210059,3399.0,3625.0,2187,32.0,29.285714285714285
3312,15618,IA,19,2020-11-23,211722,1663.0,3528.857142857143,2200,13.0,30.285714285714285
3313,15669,IA,19,2020-11-24,215582,3860.0,3571.285714285714,2217,17.0,28.0
3314,15720,IA,19,2020-11-25,218947,3365.0,3495.4285714285716,2260,43.0,28.42857142857143
3315,15771,IA,19,2020-11-26,218947,0.0,2896.142857142857,2260,0.0,23.0
3316,15822,IA,19,2020-11-27,223544,4597.0,2930.142857142857,2336,76.0,30.285714285714285
3317,15873,IA,19,2020-11-28,225783,2239.0,2731.857142857143,2347,11.0,27.42857142857143
3318,15924,IA,19,2020-11-29,227795,2012.0,2533.714285714286,2361,14.0,24.857142857142854
3319,15975,IA,19,2020-11-30,228978,1183.0,2465.142857142857,2389,28.0,27.0
3320,16026,IA,19,2020-12-01,230902,1924.0,2188.5714285714284,2412,23.0,27.857142857142854
3321,16077,IA,19,2020-12-02,233866,2964.0,2131.285714285714,2434,22.0,24.857142857142854
3322,16128,IA,19,2020-12-03,236792,2926.0,2549.285714285714,2495,61.0,33.57142857142857
3323,16179,IA,19,2020-12-04,239691,2899.0,2306.714285714286,2571,76.0,33.57142857142857
3324,16230,IA,19,2020-12-05,242062,2371.0,2325.5714285714284,2626,55.0,39.857142857142854
3325,16281,IA,19,2020-12-06,243930,1868.0,2305.0,2637,11.0,39.42857142857143
3326,16332,IA,19,2020-12-07,244844,914.0,2266.5714285714284,2670,33.0,40.142857142857146
3327,16383,IA,19,2020-12-08,246237,1393.0,2190.714285714286,2675,5.0,37.57142857142857
3328,16434,IA,19,2020-12-09,248782,2545.0,2130.8571428571427,2676,1.0,34.57142857142857
3329,16485,IA,19,2020-12-10,251026,2244.0,2033.4285714285716,2676,0.0,25.857142857142854
3330,16536,IA,19,2020-12-11,253069,2043.0,1911.142857142857,3194,518.0,89.0
3331,16587,IA,19,2020-12-12,255009,1940.0,1849.571428571429,3208,14.0,83.14285714285714
3332,16638,IA,19,2020-12-13,256248,1239.0,1759.7142857142858,3209,1.0,81.71428571428571
3333,16689,IA,19,2020-12-14,256902,654.0,1722.571428571429,3269,60.0,85.57142857142857
3334,16740,IA,19,2020-12-15,258253,1351.0,1716.571428571429,3336,67.0,94.42857142857143
3335,16791,IA,19,2020-12-16,260227,1974.0,1635.0,3350,14.0,96.28571428571428
3336,16842,IA,19,2020-12-17,262206,1979.0,1597.142857142857,3450,100.0,110.57142857142857
3337,16893,IA,19,2020-12-18,264107,1901.0,1576.857142857143,3450,0.0,36.57142857142857
3338,16944,IA,19,2020-12-19,264707,600.0,1385.428571428571,3450,0.0,34.57142857142857
3339,16995,IA,19,2020-12-20,267144,2437.0,1556.571428571429,3588,138.0,54.14285714285714
3340,0,AK,2,2020-01-22,0,,,0,,
3341,51,AK,2,2020-01-23,0,0.0,,0,0.0,
3342,102,AK,2,2020-01-24,0,0.0,,0,0.0,
3343,153,AK,2,2020-01-25,0,0.0,,0,0.0,
3344,204,AK,2,2020-01-26,0,0.0,,0,0.0,
3345,255,AK,2,2020-01-27,0,0.0,,0,0.0,
3346,306,AK,2,2020-01-28,0,0.0,,0,0.0,
3347,357,AK,2,2020-01-29,0,0.0,0.0,0,0.0,0.0
3348,408,AK,2,2020-01-30,0,0.0,0.0,0,0.0,0.0
3349,459,AK,2,2020-01-31,0,0.0,0.0,0,0.0,0.0
3350,510,AK,2,2020-02-01,0,0.0,0.0,0,0.0,0.0
3351,561,AK,2,2020-02-02,0,0.0,0.0,0,0.0,0.0
3352,612,AK,2,2020-02-03,0,0.0,0.0,0,0.0,0.0
3353,663,AK,2,2020-02-04,0,0.0,0.0,0,0.0,0.0
3354,714,AK,2,2020-02-05,0,0.0,0.0,0,0.0,0.0
3355,765,AK,2,2020-02-06,0,0.0,0.0,0,0.0,0.0
3356,816,AK,2,2020-02-07,0,0.0,0.0,0,0.0,0.0
3357,867,AK,2,2020-02-08,0,0.0,0.0,0,0.0,0.0
3358,918,AK,2,2020-02-09,0,0.0,0.0,0,0.0,0.0
3359,969,AK,2,2020-02-10,0,0.0,0.0,0,0.0,0.0
3360,1020,AK,2,2020-02-11,0,0.0,0.0,0,0.0,0.0
3361,1071,AK,2,2020-02-12,0,0.0,0.0,0,0.0,0.0
3362,1122,AK,2,2020-02-13,0,0.0,0.0,0,0.0,0.0
3363,1173,AK,2,2020-02-14,0,0.0,0.0,0,0.0,0.0
3364,1224,AK,2,2020-02-15,0,0.0,0.0,0,0.0,0.0
3365,1275,AK,2,2020-02-16,0,0.0,0.0,0,0.0,0.0
3366,1326,AK,2,2020-02-17,0,0.0,0.0,0,0.0,0.0
3367,1377,AK,2,2020-02-18,0,0.0,0.0,0,0.0,0.0
3368,1428,AK,2,2020-02-19,0,0.0,0.0,0,0.0,0.0
3369,1479,AK,2,2020-02-20,0,0.0,0.0,0,0.0,0.0
3370,1530,AK,2,2020-02-21,0,0.0,0.0,0,0.0,0.0
3371,1581,AK,2,2020-02-22,0,0.0,0.0,0,0.0,0.0
3372,1632,AK,2,2020-02-23,0,0.0,0.0,0,0.0,0.0
3373,1683,AK,2,2020-02-24,0,0.0,0.0,0,0.0,0.0
3374,1734,AK,2,2020-02-25,0,0.0,0.0,0,0.0,0.0
3375,1785,AK,2,2020-02-26,0,0.0,0.0,0,0.0,0.0
3376,1836,AK,2,2020-02-27,0,0.0,0.0,0,0.0,0.0
3377,1887,AK,2,2020-02-28,0,0.0,0.0,0,0.0,0.0
3378,1938,AK,2,2020-02-29,0,0.0,0.0,0,0.0,0.0
3379,1989,AK,2,2020-03-01,0,0.0,0.0,0,0.0,0.0
3380,2040,AK,2,2020-03-02,0,0.0,0.0,0,0.0,0.0
3381,2091,AK,2,2020-03-03,0,0.0,0.0,0,0.0,0.0
3382,2142,AK,2,2020-03-04,0,0.0,0.0,0,0.0,0.0
3383,2193,AK,2,2020-03-05,0,0.0,0.0,0,0.0,0.0
3384,2244,AK,2,2020-03-06,0,0.0,0.0,0,0.0,0.0
3385,2295,AK,2,2020-03-07,0,0.0,0.0,0,0.0,0.0
3386,2346,AK,2,2020-03-08,0,0.0,0.0,0,0.0,0.0
3387,2397,AK,2,2020-03-09,0,0.0,0.0,0,0.0,0.0
3388,2448,AK,2,2020-03-10,0,0.0,0.0,0,0.0,0.0
3389,2499,AK,2,2020-03-11,0,0.0,0.0,0,0.0,0.0
3390,2550,AK,2,2020-03-12,1,1.0,0.14285714285714285,0,0.0,0.0
3391,2601,AK,2,2020-03-13,1,0.0,0.14285714285714285,0,0.0,0.0
3392,2652,AK,2,2020-03-14,1,0.0,0.14285714285714285,0,0.0,0.0
3393,2703,AK,2,2020-03-15,1,0.0,0.14285714285714285,0,0.0,0.0
3394,2754,AK,2,2020-03-16,3,2.0,0.42857142857142855,0,0.0,0.0
3395,2805,AK,2,2020-03-17,6,3.0,0.8571428571428571,0,0.0,0.0
3396,2856,AK,2,2020-03-18,6,0.0,0.8571428571428571,0,0.0,0.0
3397,2907,AK,2,2020-03-19,10,4.0,1.2857142857142858,0,0.0,0.0
3398,2958,AK,2,2020-03-20,13,3.0,1.7142857142857142,0,0.0,0.0
3399,3009,AK,2,2020-03-21,15,2.0,2.0,0,0.0,0.0
3400,3060,AK,2,2020-03-22,23,8.0,3.1428571428571432,0,0.0,0.0
3401,3111,AK,2,2020-03-23,37,14.0,4.857142857142857,0,0.0,0.0
3402,3162,AK,2,2020-03-24,42,5.0,5.142857142857143,0,0.0,0.0
3403,3213,AK,2,2020-03-25,59,17.0,7.571428571428571,1,1.0,0.14285714285714285
3404,3264,AK,2,2020-03-26,69,10.0,8.428571428571429,1,0.0,0.14285714285714285
3405,3315,AK,2,2020-03-27,85,16.0,10.285714285714286,2,1.0,0.2857142857142857
3406,3366,AK,2,2020-03-28,102,17.0,12.428571428571427,2,0.0,0.2857142857142857
3407,3417,AK,2,2020-03-29,114,12.0,13.0,3,1.0,0.42857142857142855
3408,3468,AK,2,2020-03-30,119,5.0,11.714285714285715,3,0.0,0.42857142857142855
3409,3519,AK,2,2020-03-31,133,14.0,13.0,3,0.0,0.42857142857142855
3410,3570,AK,2,2020-04-01,142,9.0,11.857142857142858,3,0.0,0.2857142857142857
3411,3621,AK,2,2020-04-02,147,5.0,11.142857142857142,3,0.0,0.2857142857142857
3412,3672,AK,2,2020-04-03,157,10.0,10.285714285714286,3,0.0,0.14285714285714285
3413,3723,AK,2,2020-04-04,171,14.0,9.857142857142858,5,2.0,0.42857142857142855
3414,3774,AK,2,2020-04-05,185,14.0,10.142857142857142,6,1.0,0.42857142857142855
3415,3825,AK,2,2020-04-06,191,6.0,10.285714285714286,6,0.0,0.42857142857142855
3416,3876,AK,2,2020-04-07,213,22.0,11.428571428571427,5,-1.0,0.2857142857142857
3417,3927,AK,2,2020-04-08,226,13.0,12.0,6,1.0,0.42857142857142855
3418,3978,AK,2,2020-04-09,236,10.0,12.714285714285715,6,0.0,0.42857142857142855
3419,4029,AK,2,2020-04-10,247,11.0,12.857142857142858,6,0.0,0.42857142857142855
3420,4080,AK,2,2020-04-11,258,11.0,12.428571428571427,7,1.0,0.2857142857142857
3421,4131,AK,2,2020-04-12,273,15.0,12.571428571428573,7,0.0,0.14285714285714285
3422,4182,AK,2,2020-04-13,278,5.0,12.428571428571427,7,0.0,0.14285714285714285
3423,4233,AK,2,2020-04-14,286,8.0,10.428571428571429,8,1.0,0.42857142857142855
3424,4284,AK,2,2020-04-15,294,8.0,9.714285714285714,8,0.0,0.2857142857142857
3425,4335,AK,2,2020-04-16,301,7.0,9.285714285714286,8,0.0,0.2857142857142857
3426,4386,AK,2,2020-04-17,310,9.0,9.0,8,0.0,0.2857142857142857
3427,4437,AK,2,2020-04-18,315,5.0,8.142857142857142,8,0.0,0.14285714285714285
3428,4488,AK,2,2020-04-19,320,5.0,6.7142857142857135,8,0.0,0.14285714285714285
3429,4539,AK,2,2020-04-20,322,2.0,6.2857142857142865,8,0.0,0.14285714285714285
3430,4590,AK,2,2020-04-21,330,8.0,6.2857142857142865,8,0.0,0.0
3431,4641,AK,2,2020-04-22,336,6.0,6.0,8,0.0,0.0
3432,4692,AK,2,2020-04-23,338,2.0,5.285714285714286,8,0.0,0.0
3433,4743,AK,2,2020-04-24,340,2.0,4.285714285714286,8,0.0,0.0
3434,4794,AK,2,2020-04-25,340,0.0,3.571428571428572,8,0.0,0.0
3435,4845,AK,2,2020-04-26,342,2.0,3.1428571428571432,8,0.0,0.0
3436,4896,AK,2,2020-04-27,346,4.0,3.4285714285714284,8,0.0,0.0
3437,4947,AK,2,2020-04-28,352,6.0,3.1428571428571432,8,0.0,0.0
3438,4998,AK,2,2020-04-29,356,4.0,2.8571428571428568,8,0.0,0.0
3439,5049,AK,2,2020-04-30,356,0.0,2.571428571428572,8,0.0,0.0
3440,5100,AK,2,2020-05-01,365,9.0,3.571428571428572,8,0.0,0.0
3441,5151,AK,2,2020-05-02,366,1.0,3.7142857142857135,8,0.0,0.0
3442,5202,AK,2,2020-05-03,369,3.0,3.8571428571428568,8,0.0,0.0
3443,5253,AK,2,2020-05-04,371,2.0,3.571428571428572,8,0.0,0.0
3444,5304,AK,2,2020-05-05,372,1.0,2.8571428571428568,8,0.0,0.0
3445,5355,AK,2,2020-05-06,373,1.0,2.4285714285714284,9,1.0,0.14285714285714285
3446,5406,AK,2,2020-05-07,375,2.0,2.7142857142857144,9,0.0,0.14285714285714285
3447,5457,AK,2,2020-05-08,378,3.0,1.8571428571428568,9,0.0,0.14285714285714285
3448,5508,AK,2,2020-05-09,379,1.0,1.8571428571428568,9,0.0,0.14285714285714285
3449,5559,AK,2,2020-05-10,380,1.0,1.5714285714285714,9,0.0,0.14285714285714285
3450,5610,AK,2,2020-05-11,382,2.0,1.5714285714285714,9,0.0,0.14285714285714285
3451,5661,AK,2,2020-05-12,384,2.0,1.7142857142857142,9,0.0,0.14285714285714285
3452,5712,AK,2,2020-05-13,384,0.0,1.5714285714285714,9,0.0,0.0
3453,5763,AK,2,2020-05-14,388,4.0,1.8571428571428568,9,0.0,0.0
3454,5814,AK,2,2020-05-15,388,0.0,1.4285714285714286,9,0.0,0.0
3455,5865,AK,2,2020-05-16,388,0.0,1.2857142857142858,9,0.0,0.0
3456,5916,AK,2,2020-05-17,397,9.0,2.4285714285714284,9,0.0,0.0
3457,5967,AK,2,2020-05-18,400,3.0,2.571428571428572,9,0.0,0.0
3458,6018,AK,2,2020-05-19,400,0.0,2.2857142857142856,9,0.0,0.0
3459,6069,AK,2,2020-05-20,402,2.0,2.571428571428572,9,0.0,0.0
3460,6120,AK,2,2020-05-21,402,0.0,2.0,9,0.0,0.0
3461,6171,AK,2,2020-05-22,404,2.0,2.2857142857142856,9,0.0,0.0
3462,6222,AK,2,2020-05-23,408,4.0,2.8571428571428568,9,0.0,0.0
3463,6273,AK,2,2020-05-24,408,0.0,1.5714285714285714,9,0.0,0.0
3464,6324,AK,2,2020-05-25,409,1.0,1.2857142857142858,9,0.0,0.0
3465,6375,AK,2,2020-05-26,411,2.0,1.5714285714285714,9,0.0,0.0
3466,6426,AK,2,2020-05-27,412,1.0,1.4285714285714286,9,0.0,0.0
3467,6477,AK,2,2020-05-28,425,13.0,3.2857142857142856,9,0.0,0.0
3468,6528,AK,2,2020-05-29,430,5.0,3.7142857142857135,9,0.0,0.0
3469,6579,AK,2,2020-05-30,434,4.0,3.7142857142857135,9,0.0,0.0
3470,6630,AK,2,2020-05-31,460,26.0,7.428571428571429,9,0.0,0.0
3471,6681,AK,2,2020-06-01,467,7.0,8.285714285714286,9,0.0,0.0
3472,6732,AK,2,2020-06-02,487,20.0,10.857142857142858,9,0.0,0.0
3473,6783,AK,2,2020-06-03,505,18.0,13.285714285714285,9,0.0,0.0
3474,6834,AK,2,2020-06-04,513,8.0,12.571428571428573,9,0.0,0.0
3475,6885,AK,2,2020-06-05,524,11.0,13.428571428571427,9,0.0,0.0
3476,6936,AK,2,2020-06-06,536,12.0,14.571428571428573,9,0.0,0.0
3477,6987,AK,2,2020-06-07,544,8.0,12.0,9,0.0,0.0
3478,7038,AK,2,2020-06-08,563,19.0,13.714285714285715,9,0.0,0.0
3479,7089,AK,2,2020-06-09,573,10.0,12.285714285714285,10,1.0,0.14285714285714285
3480,7140,AK,2,2020-06-10,593,20.0,12.571428571428573,10,0.0,0.14285714285714285
3481,7191,AK,2,2020-06-11,610,17.0,13.857142857142858,10,0.0,0.14285714285714285
3482,7242,AK,2,2020-06-12,625,15.0,14.428571428571427,11,1.0,0.2857142857142857
3483,7293,AK,2,2020-06-13,652,27.0,16.571428571428573,11,0.0,0.2857142857142857
3484,7344,AK,2,2020-06-14,661,9.0,16.714285714285715,11,0.0,0.2857142857142857
3485,7395,AK,2,2020-06-15,664,3.0,14.428571428571427,11,0.0,0.2857142857142857
3486,7446,AK,2,2020-06-16,676,12.0,14.714285714285715,11,0.0,0.14285714285714285
3487,7497,AK,2,2020-06-17,696,20.0,14.714285714285715,11,0.0,0.14285714285714285
3488,7548,AK,2,2020-06-18,708,12.0,14.0,11,0.0,0.14285714285714285
3489,7599,AK,2,2020-06-19,721,13.0,13.714285714285715,11,0.0,0.0
3490,7650,AK,2,2020-06-20,742,21.0,12.857142857142858,11,0.0,0.0
3491,7701,AK,2,2020-06-21,753,11.0,13.142857142857142,11,0.0,0.0
3492,7752,AK,2,2020-06-22,759,6.0,13.571428571428573,11,0.0,0.0
