,Unnamed: 0,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_average,Total Deaths,Incremental Deaths,death moving_average,population
6298,6298,MN,27,2020-11-03,157096,0.0,2522.0,2499,0.0,16.0,5639632
6299,6299,MN,27,2020-11-04,160922,3826.0,2658.857142857143,2530,31.0,17.285714285714285,5639632
6300,6300,MN,27,2020-11-05,164863,3941.0,2771.142857142857,2555,25.0,18.0,5639632
6301,6301,MN,27,2020-11-06,170307,5444.0,3119.285714285714,2591,36.0,19.142857142857142,5639632
6302,6302,MN,27,2020-11-07,174954,4647.0,3468.857142857143,2624,33.0,21.285714285714285,5639632
6303,6303,MN,27,2020-11-08,180860,5906.0,3891.714285714286,2655,31.0,24.42857142857143,5639632
6304,6304,MN,27,2020-11-09,184785,3925.0,3955.571428571429,2674,19.0,25.0,5639632
6305,6305,MN,27,2020-11-10,189681,4896.0,4655.0,2697,23.0,28.285714285714285,5639632
6306,6306,MN,27,2020-11-11,201787,12106.0,5837.857142857143,2792,95.0,37.42857142857143,5639632
6307,6307,MN,27,2020-11-12,201787,0.0,5274.857142857143,2792,0.0,33.857142857142854,5639632
6308,6308,MN,27,2020-11-13,207265,5478.0,5279.714285714285,2836,44.0,35.0,5639632
6309,6309,MN,27,2020-11-14,223508,16243.0,6936.285714285716,2905,69.0,40.142857142857146,5639632
6310,6310,MN,27,2020-11-15,230997,7489.0,7162.428571428572,2917,12.0,37.42857142857143,5639632
6311,6311,MN,27,2020-11-16,236949,5952.0,7452.0,2943,26.0,38.42857142857143,5639632
6312,6312,MN,27,2020-11-17,242042,5093.0,7480.142857142857,3009,66.0,44.57142857142857,5639632
6313,6313,MN,27,2020-11-18,242042,0.0,5750.714285714284,3009,0.0,31.0,5639632
6314,6314,MN,27,2020-11-19,249906,7864.0,6874.142857142857,3081,72.0,41.285714285714285,5639632
6315,6315,MN,27,2020-11-20,256700,6794.0,7062.142857142857,3149,68.0,44.714285714285715,5639632
6316,6316,MN,27,2020-11-21,262952,6252.0,5634.857142857143,3241,92.0,48.0,5639632
6317,6317,MN,27,2020-11-22,270157,7205.0,5594.285714285716,3241,0.0,46.28571428571429,5639632
6318,6318,MN,27,2020-11-23,276500,6343.0,5650.142857142857,3264,23.0,45.85714285714285,5639632
6319,6319,MN,27,2020-11-24,282916,6416.0,5839.142857142857,3302,38.0,41.857142857142854,5639632
6320,6320,MN,27,2020-11-25,289303,6387.0,6751.571428571428,3374,72.0,52.14285714285714,5639632
6321,6321,MN,27,2020-11-26,295001,5698.0,6442.142857142857,3476,102.0,56.42857142857143,5639632
6322,6322,MN,27,2020-11-27,304023,9022.0,6760.428571428572,3521,45.0,53.14285714285714,5639632
6323,6323,MN,27,2020-11-28,304023,0.0,5867.285714285716,3521,0.0,40.0,5639632
6324,6324,MN,27,2020-11-29,312969,8946.0,6116.0,3578,57.0,48.14285714285714,5639632
6325,6325,MN,27,2020-11-30,318763,5794.0,6037.571428571428,3593,15.0,47.0,5639632
6326,6326,MN,27,2020-12-01,322312,3549.0,5628.0,3615,22.0,44.714285714285715,5639632
6327,6327,MN,27,2020-12-02,327477,5165.0,5453.428571428572,3691,76.0,45.28571428571429,5639632
6328,6328,MN,27,2020-12-03,333626,6149.0,5517.857142857143,3783,92.0,43.85714285714285,5639632
6329,6329,MN,27,2020-12-04,338973,5347.0,4992.857142857143,3844,61.0,46.14285714285714,5639632
6330,6330,MN,27,2020-12-05,345281,6308.0,5894.0,3919,75.0,56.85714285714285,5639632
6331,6331,MN,27,2020-12-06,350862,5581.0,5413.285714285715,3983,64.0,57.85714285714285,5639632
6332,6332,MN,27,2020-12-07,356151,5289.0,5341.142857142857,4004,21.0,58.714285714285715,5639632
6333,6333,MN,27,2020-12-08,359200,3049.0,5269.714285714285,4026,22.0,58.714285714285715,5639632
6334,6334,MN,27,2020-12-09,363708,4508.0,5175.857142857143,4107,81.0,59.42857142857143,5639632
6335,6335,MN,27,2020-12-10,367209,3501.0,4797.571428571428,4197,90.0,59.14285714285714,5639632
6336,6336,MN,27,2020-12-11,370968,3759.0,4570.714285714285,4292,95.0,64.0,5639632
6337,6337,MN,27,2020-12-12,375398,4430.0,4302.428571428572,4359,67.0,62.85714285714285,5639632
6338,6338,MN,27,2020-12-13,378823,3425.0,3994.4285714285716,4444,85.0,65.85714285714286,5639632
6339,6339,MN,27,2020-12-14,381838,3015.0,3669.571428571429,4462,18.0,65.42857142857143,5639632
6340,6340,MN,27,2020-12-15,384164,2326.0,3566.285714285714,4483,21.0,65.28571428571429,5639632
6341,6341,MN,27,2020-12-16,386411,2247.0,3243.285714285714,4573,90.0,66.57142857142857,5639632
6342,6342,MN,27,2020-12-17,389171,2760.0,3137.4285714285716,4657,84.0,65.71428571428571,5639632
6343,6343,MN,27,2020-12-18,391889,2718.0,2988.714285714286,4723,66.0,61.57142857142857,5639632
6344,6344,MN,27,2020-12-19,394634,2745.0,2748.0,4780,57.0,60.14285714285714,5639632
6345,6345,MN,27,2020-12-20,397319,2685.0,2642.285714285714,4850,70.0,58.0,5639632
6346,6346,MS,28,2020-01-22,0,,,0,,,2976149
6347,6347,MS,28,2020-01-23,0,0.0,,0,0.0,,2976149
6348,6348,MS,28,2020-01-24,0,0.0,,0,0.0,,2976149
6349,6349,MS,28,2020-01-25,0,0.0,,0,0.0,,2976149
6350,6350,MS,28,2020-01-26,0,0.0,,0,0.0,,2976149
6351,6351,MS,28,2020-01-27,0,0.0,,0,0.0,,2976149
6352,6352,MS,28,2020-01-28,0,0.0,,0,0.0,,2976149
6353,6353,MS,28,2020-01-29,0,0.0,0.0,0,0.0,0.0,2976149
6354,6354,MS,28,2020-01-30,0,0.0,0.0,0,0.0,0.0,2976149
6355,6355,MS,28,2020-01-31,0,0.0,0.0,0,0.0,0.0,2976149
6356,6356,MS,28,2020-02-01,0,0.0,0.0,0,0.0,0.0,2976149
6357,6357,MS,28,2020-02-02,0,0.0,0.0,0,0.0,0.0,2976149
6358,6358,MS,28,2020-02-03,0,0.0,0.0,0,0.0,0.0,2976149
6359,6359,MS,28,2020-02-04,0,0.0,0.0,0,0.0,0.0,2976149
6360,6360,MS,28,2020-02-05,0,0.0,0.0,0,0.0,0.0,2976149
6361,6361,MS,28,2020-02-06,0,0.0,0.0,0,0.0,0.0,2976149
6362,6362,MS,28,2020-02-07,0,0.0,0.0,0,0.0,0.0,2976149
6363,6363,MS,28,2020-02-08,0,0.0,0.0,0,0.0,0.0,2976149
6364,6364,MS,28,2020-02-09,0,0.0,0.0,0,0.0,0.0,2976149
6365,6365,MS,28,2020-02-10,0,0.0,0.0,0,0.0,0.0,2976149
6366,6366,MS,28,2020-02-11,0,0.0,0.0,0,0.0,0.0,2976149
6367,6367,MS,28,2020-02-12,0,0.0,0.0,0,0.0,0.0,2976149
6368,6368,MS,28,2020-02-13,0,0.0,0.0,0,0.0,0.0,2976149
6369,6369,MS,28,2020-02-14,0,0.0,0.0,0,0.0,0.0,2976149
6370,6370,MS,28,2020-02-15,0,0.0,0.0,0,0.0,0.0,2976149
6371,6371,MS,28,2020-02-16,0,0.0,0.0,0,0.0,0.0,2976149
6372,6372,MS,28,2020-02-17,0,0.0,0.0,0,0.0,0.0,2976149
6373,6373,MS,28,2020-02-18,0,0.0,0.0,0,0.0,0.0,2976149
6374,6374,MS,28,2020-02-19,0,0.0,0.0,0,0.0,0.0,2976149
6375,6375,MS,28,2020-02-20,0,0.0,0.0,0,0.0,0.0,2976149
6376,6376,MS,28,2020-02-21,0,0.0,0.0,0,0.0,0.0,2976149
6377,6377,MS,28,2020-02-22,0,0.0,0.0,0,0.0,0.0,2976149
6378,6378,MS,28,2020-02-23,0,0.0,0.0,0,0.0,0.0,2976149
6379,6379,MS,28,2020-02-24,0,0.0,0.0,0,0.0,0.0,2976149
6380,6380,MS,28,2020-02-25,0,0.0,0.0,0,0.0,0.0,2976149
6381,6381,MS,28,2020-02-26,0,0.0,0.0,0,0.0,0.0,2976149
6382,6382,MS,28,2020-02-27,0,0.0,0.0,0,0.0,0.0,2976149
6383,6383,MS,28,2020-02-28,0,0.0,0.0,0,0.0,0.0,2976149
6384,6384,MS,28,2020-02-29,0,0.0,0.0,0,0.0,0.0,2976149
6385,6385,MS,28,2020-03-01,0,0.0,0.0,0,0.0,0.0,2976149
6386,6386,MS,28,2020-03-02,0,0.0,0.0,0,0.0,0.0,2976149
6387,6387,MS,28,2020-03-03,0,0.0,0.0,0,0.0,0.0,2976149
6388,6388,MS,28,2020-03-04,0,0.0,0.0,0,0.0,0.0,2976149
6389,6389,MS,28,2020-03-05,0,0.0,0.0,0,0.0,0.0,2976149
6390,6390,MS,28,2020-03-06,0,0.0,0.0,0,0.0,0.0,2976149
6391,6391,MS,28,2020-03-07,0,0.0,0.0,0,0.0,0.0,2976149
6392,6392,MS,28,2020-03-08,0,0.0,0.0,0,0.0,0.0,2976149
6393,6393,MS,28,2020-03-09,0,0.0,0.0,0,0.0,0.0,2976149
6394,6394,MS,28,2020-03-10,0,0.0,0.0,0,0.0,0.0,2976149
6395,6395,MS,28,2020-03-11,0,0.0,0.0,0,0.0,0.0,2976149
6396,6396,MS,28,2020-03-12,1,1.0,0.14285714285714285,0,0.0,0.0,2976149
6397,6397,MS,28,2020-03-13,6,5.0,0.8571428571428571,0,0.0,0.0,2976149
6398,6398,MS,28,2020-03-14,10,4.0,1.4285714285714286,0,0.0,0.0,2976149
6399,6399,MS,28,2020-03-15,10,0.0,1.4285714285714286,0,0.0,0.0,2976149
6400,6400,MS,28,2020-03-16,12,2.0,1.7142857142857142,0,0.0,0.0,2976149
6401,6401,MS,28,2020-03-17,21,9.0,3.0,0,0.0,0.0,2976149
6402,6402,MS,28,2020-03-18,34,13.0,4.857142857142857,0,0.0,0.0,2976149
6403,6403,MS,28,2020-03-19,50,16.0,7.0,1,1.0,0.14285714285714285,2976149
6404,6404,MS,28,2020-03-20,80,30.0,10.571428571428571,1,0.0,0.14285714285714285,2976149
6405,6405,MS,28,2020-03-21,140,60.0,18.571428571428573,1,0.0,0.14285714285714285,2976149
6406,6406,MS,28,2020-03-22,206,66.0,28.0,1,0.0,0.14285714285714285,2976149
6407,6407,MS,28,2020-03-23,246,40.0,33.42857142857143,1,0.0,0.14285714285714285,2976149
6408,6408,MS,28,2020-03-24,313,67.0,41.714285714285715,1,0.0,0.14285714285714285,2976149
6409,6409,MS,28,2020-03-25,374,61.0,48.57142857142857,5,4.0,0.7142857142857143,2976149
6410,6410,MS,28,2020-03-26,484,110.0,62.0,6,1.0,0.7142857142857143,2976149
6411,6411,MS,28,2020-03-27,484,0.0,57.714285714285715,6,0.0,0.7142857142857143,2976149
6412,6412,MS,28,2020-03-28,484,0.0,49.14285714285714,6,0.0,0.7142857142857143,2976149
6413,6413,MS,28,2020-03-29,756,272.0,78.57142857142857,14,8.0,1.8571428571428568,2976149
6414,6414,MS,28,2020-03-30,845,89.0,85.57142857142857,15,1.0,2.0,2976149
6415,6415,MS,28,2020-03-31,935,90.0,88.85714285714286,18,3.0,2.4285714285714284,2976149
6416,6416,MS,28,2020-04-01,1064,129.0,98.57142857142857,21,3.0,2.2857142857142856,2976149
6417,6417,MS,28,2020-04-02,1178,114.0,99.14285714285714,25,4.0,2.7142857142857144,2976149
6418,6418,MS,28,2020-04-03,1460,282.0,139.42857142857142,29,4.0,3.2857142857142856,2976149
6419,6419,MS,28,2020-04-04,1566,106.0,154.57142857142858,35,6.0,4.142857142857143,2976149
6420,6420,MS,28,2020-04-05,1748,182.0,141.71428571428572,43,8.0,4.142857142857143,2976149
6421,6421,MS,28,2020-04-06,1848,100.0,143.28571428571428,51,8.0,5.142857142857143,2976149
6422,6422,MS,28,2020-04-07,1913,65.0,139.71428571428572,59,8.0,5.857142857142858,2976149
6423,6423,MS,28,2020-04-08,2005,92.0,134.42857142857142,66,7.0,6.428571428571429,2976149
6424,6424,MS,28,2020-04-09,2258,253.0,154.28571428571428,75,9.0,7.142857142857142,2976149
6425,6425,MS,28,2020-04-10,2465,207.0,143.57142857142858,81,6.0,7.428571428571429,2976149
6426,6426,MS,28,2020-04-11,2640,175.0,153.42857142857142,92,11.0,8.142857142857142,2976149
6427,6427,MS,28,2020-04-12,2781,141.0,147.57142857142858,95,3.0,7.428571428571429,2976149
6428,6428,MS,28,2020-04-13,2940,159.0,156.0,95,0.0,6.2857142857142865,2976149
6429,6429,MS,28,2020-04-14,3085,145.0,167.42857142857142,110,15.0,7.2857142857142865,2976149
6430,6430,MS,28,2020-04-15,3360,275.0,193.57142857142856,121,11.0,7.857142857142858,2976149
6431,6431,MS,28,2020-04-16,3620,260.0,194.57142857142856,128,7.0,7.571428571428571,2976149
6432,6432,MS,28,2020-04-17,3789,169.0,189.14285714285717,139,11.0,8.285714285714286,2976149
6433,6433,MS,28,2020-04-18,3972,183.0,190.28571428571428,151,12.0,8.428571428571429,2976149
6434,6434,MS,28,2020-04-19,4273,301.0,213.14285714285717,158,7.0,9.0,2976149
6435,6435,MS,28,2020-04-20,4508,235.0,224.0,169,11.0,10.571428571428571,2976149
6436,6436,MS,28,2020-04-21,4710,202.0,232.14285714285717,183,14.0,10.428571428571429,2976149
6437,6437,MS,28,2020-04-22,4892,182.0,218.85714285714286,192,9.0,10.142857142857142,2976149
6438,6438,MS,28,2020-04-23,5148,256.0,218.28571428571428,200,8.0,10.285714285714286,2976149
6439,6439,MS,28,2020-04-24,5429,281.0,234.28571428571428,209,9.0,10.0,2976149
6440,6440,MS,28,2020-04-25,5710,281.0,248.28571428571428,220,11.0,9.857142857142858,2976149
6441,6441,MS,28,2020-04-26,5906,196.0,233.28571428571428,226,6.0,9.714285714285714,2976149
6442,6442,MS,28,2020-04-27,6090,184.0,226.0,229,3.0,8.571428571428571,2976149
6443,6443,MS,28,2020-04-28,6340,250.0,232.85714285714286,239,10.0,8.0,2976149
6444,6444,MS,28,2020-04-29,6561,221.0,238.42857142857144,249,10.0,8.142857142857142,2976149
6445,6445,MS,28,2020-04-30,6814,253.0,238.0,260,11.0,8.571428571428571,2976149
6446,6446,MS,28,2020-05-01,7209,395.0,254.28571428571428,280,20.0,10.142857142857142,2976149
6447,6447,MS,28,2020-05-02,7438,229.0,246.85714285714286,291,11.0,10.142857142857142,2976149
6448,6448,MS,28,2020-05-03,7550,112.0,234.85714285714286,303,12.0,11.0,2976149
6449,6449,MS,28,2020-05-04,7876,326.0,255.14285714285717,310,7.0,11.571428571428573,2976149
6450,6450,MS,28,2020-05-05,8186,310.0,263.7142857142857,342,32.0,14.714285714285715,2976149
6451,6451,MS,28,2020-05-06,8416,230.0,265.0,374,32.0,17.857142857142858,2976149
6452,6452,MS,28,2020-05-07,8681,265.0,266.7142857142857,396,22.0,19.428571428571427,2976149
6453,6453,MS,28,2020-05-08,9089,408.0,268.57142857142856,407,11.0,18.142857142857142,2976149
6454,6454,MS,28,2020-05-09,9366,277.0,275.42857142857144,419,12.0,18.285714285714285,2976149
6455,6455,MS,28,2020-05-10,9498,132.0,278.2857142857143,429,10.0,18.0,2976149
6456,6456,MS,28,2020-05-11,9673,175.0,256.7142857142857,434,5.0,17.714285714285715,2976149
6457,6457,MS,28,2020-05-12,9906,233.0,245.7142857142857,456,22.0,16.285714285714285,2976149
6458,6458,MS,28,2020-05-13,10089,183.0,239.0,464,8.0,12.857142857142858,2976149
6459,6459,MS,28,2020-05-14,10469,380.0,255.42857142857144,479,15.0,11.857142857142858,2976149
6460,6460,MS,28,2020-05-15,10799,330.0,244.28571428571428,492,13.0,12.142857142857142,2976149
6461,6461,MS,28,2020-05-16,11113,314.0,249.57142857142856,510,18.0,13.0,2976149
6462,6462,MS,28,2020-05-17,11286,173.0,255.42857142857144,521,11.0,13.142857142857142,2976149
6463,6463,MS,28,2020-05-18,11422,136.0,249.85714285714286,528,7.0,13.428571428571427,2976149
6464,6464,MS,28,2020-05-19,11701,279.0,256.42857142857144,554,26.0,14.0,2976149
6465,6465,MS,28,2020-05-20,11961,260.0,267.42857142857144,570,16.0,15.142857142857142,2976149
6466,6466,MS,28,2020-05-21,12220,259.0,250.14285714285717,580,10.0,14.428571428571427,2976149
6467,6467,MS,28,2020-05-22,12615,395.0,259.42857142857144,596,16.0,14.857142857142858,2976149
6468,6468,MS,28,2020-05-23,12997,382.0,269.14285714285717,616,20.0,15.142857142857142,2976149
6469,6469,MS,28,2020-05-24,13249,252.0,280.42857142857144,625,9.0,14.857142857142858,2976149
6470,6470,MS,28,2020-05-25,13453,204.0,290.14285714285717,635,10.0,15.285714285714285,2976149
6471,6471,MS,28,2020-05-26,13720,267.0,288.42857142857144,652,17.0,14.0,2976149
6472,6472,MS,28,2020-05-27,14038,318.0,296.7142857142857,670,18.0,14.285714285714285,2976149
6473,6473,MS,28,2020-05-28,14366,328.0,306.57142857142856,693,23.0,16.142857142857142,2976149
6474,6474,MS,28,2020-05-29,14786,420.0,310.14285714285717,710,17.0,16.285714285714285,2976149
6475,6475,MS,28,2020-05-30,15202,416.0,315.0,723,13.0,15.285714285714285,2976149
6476,6476,MS,28,2020-05-31,15484,282.0,319.2857142857143,734,11.0,15.571428571428573,2976149
6477,6477,MS,28,2020-06-01,15728,244.0,325.0,739,5.0,14.857142857142858,2976149
6478,6478,MS,28,2020-06-02,16014,286.0,327.7142857142857,767,28.0,16.428571428571427,2976149
6479,6479,MS,28,2020-06-03,16309,295.0,324.42857142857144,782,15.0,16.0,2976149
6480,6480,MS,28,2020-06-04,16554,245.0,312.57142857142856,794,12.0,14.428571428571427,2976149
6481,6481,MS,28,2020-06-05,16764,210.0,282.57142857142856,803,9.0,13.285714285714285,2976149
6482,6482,MS,28,2020-06-06,17033,269.0,261.57142857142856,811,8.0,12.571428571428573,2976149
6483,6483,MS,28,2020-06-07,17268,235.0,254.85714285714286,817,6.0,11.857142857142858,2976149
6484,6484,MS,28,2020-06-08,17754,486.0,289.42857142857144,837,20.0,14.0,2976149
6485,6485,MS,28,2020-06-09,18107,353.0,299.0,847,10.0,11.428571428571427,2976149
6486,6486,MS,28,2020-06-10,18480,373.0,310.14285714285717,868,21.0,12.285714285714285,2976149
6487,6487,MS,28,2020-06-11,18480,0.0,275.14285714285717,868,0.0,10.571428571428571,2976149
6488,6488,MS,28,2020-06-12,19087,607.0,331.85714285714283,881,13.0,11.142857142857142,2976149
6489,6489,MS,28,2020-06-13,19343,256.0,330.0,889,8.0,11.142857142857142,2976149
6490,6490,MS,28,2020-06-14,19509,166.0,320.14285714285717,891,2.0,10.571428571428571,2976149
6491,6491,MS,28,2020-06-15,19788,279.0,290.57142857142856,895,4.0,8.285714285714286,2976149
6492,6492,MS,28,2020-06-16,20136,348.0,289.85714285714283,915,20.0,9.714285714285714,2976149
6493,6493,MS,28,2020-06-17,20594,458.0,302.0,938,23.0,10.0,2976149
6494,6494,MS,28,2020-06-18,20594,0.0,302.0,938,0.0,10.0,2976149
6495,6495,MS,28,2020-06-19,20594,0.0,215.28571428571428,938,0.0,8.142857142857142,2976149
6496,6496,MS,28,2020-06-20,20594,0.0,178.71428571428572,938,0.0,7.0,2976149
6497,6497,MS,28,2020-06-21,20594,0.0,155.0,938,0.0,6.7142857142857135,2976149
6498,6498,MS,28,2020-06-22,22286,1692.0,356.8571428571428,976,38.0,11.571428571428573,2976149
6499,6499,MS,28,2020-06-23,22897,611.0,394.4285714285714,989,13.0,10.571428571428571,2976149
6500,6500,MS,28,2020-06-24,23421,524.0,403.8571428571428,1011,22.0,10.428571428571429,2976149
6501,6501,MS,28,2020-06-25,24511,1090.0,559.5714285714286,1016,5.0,11.142857142857142,2976149
6502,6502,MS,28,2020-06-26,25062,551.0,638.2857142857142,1022,6.0,12.0,2976149
6503,6503,MS,28,2020-06-27,25522,460.0,704.0,1035,13.0,13.857142857142858,2976149
6504,6504,MS,28,2020-06-28,25890,368.0,756.5714285714287,1039,4.0,14.428571428571427,2976149
6505,6505,MS,28,2020-06-29,26566,676.0,611.4285714285714,1059,20.0,11.857142857142858,2976149
6506,6506,MS,28,2020-06-30,27247,681.0,621.4285714285714,1073,14.0,12.0,2976149
6507,6507,MS,28,2020-07-01,27900,653.0,639.8571428571429,1082,9.0,10.142857142857142,2976149
6508,6508,MS,28,2020-07-02,28769,869.0,608.2857142857142,1092,10.0,10.857142857142858,2976149
6509,6509,MS,28,2020-07-03,29683,914.0,660.1428571428571,1103,11.0,11.571428571428573,2976149
6510,6510,MS,28,2020-07-04,30668,985.0,735.1428571428571,1107,4.0,10.285714285714286,2976149
6511,6511,MS,28,2020-07-05,30898,230.0,715.4285714285713,1112,5.0,10.428571428571429,2976149
6512,6512,MS,28,2020-07-06,31253,355.0,669.5714285714286,1114,2.0,7.857142857142858,2976149
6513,6513,MS,28,2020-07-07,32213,960.0,709.4285714285713,1158,44.0,12.142857142857142,2976149
6514,6514,MS,28,2020-07-08,32888,675.0,712.5714285714287,1187,29.0,15.0,2976149
6515,6515,MS,28,2020-07-09,33591,703.0,688.8571428571429,1202,15.0,15.714285714285715,2976149
6516,6516,MS,28,2020-07-10,34621,1030.0,705.4285714285713,1213,11.0,15.714285714285715,2976149
6517,6517,MS,28,2020-07-11,35412,791.0,677.7142857142858,1228,15.0,17.285714285714285,2976149
6518,6518,MS,28,2020-07-12,36277,865.0,768.4285714285713,1246,18.0,19.142857142857142,2976149
6519,6519,MS,28,2020-07-13,36665,388.0,773.1428571428571,1247,1.0,19.0,2976149
6520,6520,MS,28,2020-07-14,37511,846.0,756.8571428571429,1269,22.0,15.857142857142858,2976149
6521,6521,MS,28,2020-07-15,38519,1008.0,804.4285714285713,1286,17.0,14.142857142857142,2976149
6522,6522,MS,28,2020-07-16,39796,1277.0,886.4285714285713,1303,17.0,14.428571428571427,2976149
6523,6523,MS,28,2020-07-17,40672,876.0,864.4285714285713,1327,24.0,16.285714285714285,2976149
6524,6524,MS,28,2020-07-18,41846,1174.0,919.1428571428572,1344,17.0,16.571428571428573,2976149
6525,6525,MS,28,2020-07-19,42638,792.0,908.7142857142856,1354,10.0,15.428571428571427,2976149
6526,6526,MS,28,2020-07-20,43889,1251.0,1032.0,1357,3.0,15.714285714285715,2976149
6527,6527,MS,28,2020-07-21,45523,1634.0,1144.5714285714287,1388,31.0,17.0,2976149
6528,6528,MS,28,2020-07-22,47071,1548.0,1221.7142857142858,1422,34.0,19.428571428571427,2976149
6529,6529,MS,28,2020-07-23,48053,982.0,1179.5714285714287,1435,13.0,18.857142857142858,2976149
6530,6530,MS,28,2020-07-24,49663,1610.0,1284.4285714285713,1463,28.0,19.428571428571427,2976149
6531,6531,MS,28,2020-07-25,51097,1434.0,1321.5714285714287,1478,15.0,19.142857142857142,2976149
6532,6532,MS,28,2020-07-26,52302,1205.0,1380.571428571429,1492,14.0,19.714285714285715,2976149
6533,6533,MS,28,2020-07-27,52957,655.0,1295.4285714285713,1499,7.0,20.285714285714285,2976149
6534,6534,MS,28,2020-07-28,54299,1342.0,1253.7142857142858,1499,0.0,15.857142857142858,2976149
6535,6535,MS,28,2020-07-29,55804,1505.0,1247.5714285714287,1548,49.0,18.0,2976149
6536,6536,MS,28,2020-07-30,57579,1775.0,1360.857142857143,1582,34.0,21.0,2976149
6537,6537,MS,28,2020-07-31,58743,1164.0,1297.142857142857,1624,42.0,23.0,2976149
6538,6538,MS,28,2020-08-01,59829,1086.0,1247.4285714285713,1648,24.0,24.285714285714285,2976149
6539,6539,MS,28,2020-08-02,60442,613.0,1162.857142857143,1656,8.0,23.42857142857143,2976149
6540,6540,MS,28,2020-08-03,61014,572.0,1151.0,1663,7.0,23.42857142857143,2976149
6541,6541,MS,28,2020-08-04,62059,1045.0,1108.5714285714287,1706,43.0,29.57142857142857,2976149
6542,6542,MS,28,2020-08-05,63338,1279.0,1076.2857142857142,1741,35.0,27.57142857142857,2976149
6543,6543,MS,28,2020-08-06,64328,990.0,964.1428571428572,1793,52.0,30.142857142857146,2976149
6544,6544,MS,28,2020-08-07,65436,1108.0,956.1428571428572,1830,37.0,29.42857142857143,2976149
6545,6545,MS,28,2020-08-08,66640,1204.0,973.0,1850,20.0,28.857142857142854,2976149
6546,6546,MS,28,2020-08-09,67165,525.0,960.4285714285713,1889,39.0,33.285714285714285,2976149
6547,6547,MS,28,2020-08-10,67646,481.0,947.4285714285713,1905,16.0,34.57142857142857,2976149
6548,6548,MS,28,2020-08-11,68293,647.0,890.5714285714287,1937,32.0,33.0,2976149
6549,6549,MS,28,2020-08-12,69372,1079.0,862.0,1989,52.0,35.42857142857143,2976149
6550,6550,MS,28,2020-08-13,69986,614.0,808.2857142857142,2011,22.0,31.142857142857146,2976149
6551,6551,MS,28,2020-08-14,70930,944.0,784.8571428571429,2043,32.0,30.42857142857143,2976149
6552,6552,MS,28,2020-08-15,71754,824.0,730.5714285714287,2080,37.0,32.857142857142854,2976149
6553,6553,MS,28,2020-08-16,72135,381.0,710.0,2084,4.0,27.857142857142854,2976149
6554,6554,MS,28,2020-08-17,72411,276.0,680.7142857142858,2095,11.0,27.142857142857146,2976149
6555,6555,MS,28,2020-08-18,73206,795.0,701.8571428571429,2129,34.0,27.42857142857143,2976149
6556,6556,MS,28,2020-08-19,74554,1348.0,740.2857142857142,2163,34.0,24.857142857142854,2976149
6557,6557,MS,28,2020-08-20,75432,878.0,778.0,2190,27.0,25.57142857142857,2976149
6558,6558,MS,28,2020-08-21,76257,825.0,761.0,2214,24.0,24.42857142857143,2976149
6559,6559,MS,28,2020-08-22,77248,991.0,784.8571428571429,2235,21.0,22.142857142857146,2976149
6560,6560,MS,28,2020-08-23,77882,634.0,821.0,2240,5.0,22.285714285714285,2976149
6561,6561,MS,28,2020-08-24,78390,508.0,854.1428571428571,2248,8.0,21.857142857142854,2976149
6562,6562,MS,28,2020-08-25,79206,816.0,857.1428571428571,2309,61.0,25.714285714285715,2976149
6563,6563,MS,28,2020-08-26,80067,861.0,787.5714285714287,2363,54.0,28.57142857142857,2976149
6564,6564,MS,28,2020-08-27,80671,604.0,748.4285714285713,2386,23.0,28.0,2976149
6565,6565,MS,28,2020-08-28,81290,619.0,719.0,2411,25.0,28.142857142857146,2976149
6566,6566,MS,28,2020-08-29,82025,735.0,682.4285714285714,2424,13.0,27.0,2976149
6567,6567,MS,28,2020-08-30,82668,643.0,683.7142857142858,2440,16.0,28.57142857142857,2976149
6568,6568,MS,28,2020-08-31,82944,276.0,650.5714285714286,2472,32.0,32.0,2976149
6569,6569,MS,28,2020-09-01,83577,633.0,624.4285714285714,2492,20.0,26.142857142857146,2976149
6570,6570,MS,28,2020-09-02,84363,786.0,613.7142857142858,2525,33.0,23.142857142857146,2976149
6571,6571,MS,28,2020-09-03,85115,752.0,634.8571428571429,2535,10.0,21.285714285714285,2976149
6572,6572,MS,28,2020-09-04,85934,819.0,663.4285714285714,2555,20.0,20.571428571428573,2976149
6573,6573,MS,28,2020-09-05,86473,539.0,635.4285714285714,2567,12.0,20.428571428571427,2976149
6574,6574,MS,28,2020-09-06,86884,411.0,602.2857142857142,2583,16.0,20.428571428571427,2976149
6575,6575,MS,28,2020-09-07,87126,242.0,597.4285714285714,2584,1.0,16.0,2976149
6576,6576,MS,28,2020-09-08,87372,246.0,542.1428571428571,2584,0.0,13.142857142857142,2976149
6577,6577,MS,28,2020-09-09,87795,423.0,490.28571428571433,2619,35.0,13.428571428571427,2976149
6578,6578,MS,28,2020-09-10,88313,518.0,456.8571428571428,2648,29.0,16.142857142857142,2976149
6579,6579,MS,28,2020-09-11,89166,853.0,461.71428571428567,2661,13.0,15.142857142857142,2976149
6580,6580,MS,28,2020-09-12,89613,447.0,448.57142857142856,2676,15.0,15.571428571428573,2976149
6581,6581,MS,28,2020-09-13,89865,252.0,425.8571428571428,2691,15.0,15.428571428571427,2976149
